杜荣茂,Northeast,Northeast Film Studio (1)
车明,Northeast,Northeast Film Studio (1)
申顾礼,Northeast,Northeast Film Studio (1)
王成斌,Northeast,Northeast Film Studio (1)
廖凡,Northeast,Northeast Film Studio (2)
陈伯华,Northeast,Northeast Film Studio (1)
王子林,Northeast,Northeast Film Studio (1)
易克中,Northeast,Northeast Film Studio (1)
李美云,Northeast,Northeast Film Studio (1)
邱树森,Northeast,Northeast Film Studio (1)
张春堂,Northeast,Northeast Film Studio (1)
周菊林,Northeast,Northeast Film Studio (1)
张汉琴,Northeast,Northeast Film Studio (1)
陈玉标,Northeast,Northeast Film Studio (1)
杨少奎,Northeast,Northeast Film Studio (1)
徐福林,Northeast,Northeast Film Studio (1)
王桂枝,Northeast,Northeast Film Studio (2)
洪堤,Northeast,Northeast Film Studio (1)
李延江,Northeast,Northeast Film Studio (1)
王德安,Northeast,Northeast Film Studio (1)
李玉祥,Northeast,Northeast Film Studio (1)
李存邦,Northeast,Northeast Film Studio (1)
袁伦,Northeast,Northeast Film Studio (1)
陈铿然,Northeast,Northeast Film Studio (1)
尹义,Northeast,Northeast Film Studio (1)
刘万春,Northeast,Northeast Film Studio (1)
周文生,Northeast,Northeast Film Studio (1)
余莹,Northeast,Northeast Film Studio (1)
胡集仁,Northeast,Northeast Film Studio (1)
张禹田,Northeast,Northeast Film Studio (1)
孙维世,Beijing,Beijing Film Studio (1)
王燕熙,Beijing,Beijing Film Studio (1)
史美明,Beijing,Beijing Film Studio (1)
刘恩泰,Beijing,Beijing Film Studio (1)
邵冲飞,Beijing,Beijing Film Studio (1)
林泱泱,Beijing,Beijing Film Studio (1)
咎文源,Beijing,Beijing Film Studio (1)
徐小慧,Beijing,Beijing Film Studio (1)
苏萍,Beijing,Beijing Film Studio (1)
施善苹,Beijing,Beijing Film Studio (1)
陈世温,Beijing,Beijing Film Studio (1)
连城,Beijing,Beijing Film Studio (1)
秦威,Beijing,Beijing Film Studio (1) & Central Newsreel and Documentary Film Studio (1)
陆阳春,Beijing,Beijing Film Studio (1)
王云阶,Beijing,Beijing Film Studio (1)
马永田,Beijing,Beijing Film Studio (1)
陈燕嬉,Beijing,Beijing Film Studio (1)
汪岁寒,Beijing,Beijing Film Studio (2)
潘子钦,Beijing,Beijing Film Studio (1)
陈沧洛,Beijing,Beijing Film Studio (1)
萧子英,Beijing,Beijing Film Studio (1)
李景忠,Beijing,Beijing Film Studio (2) & Central Newsreel and Documentary Film Studio (1)
齐玉玲,Beijing,Beijing Film Studio (1)
陈维文,Beijing,Beijing Film Studio (2)
李恩杰,Beijing,Beijing Film Studio (1)
颜一烟,Beijing,Beijing Film Studio (1)
谷峪,Beijing,Beijing Film Studio (1)
李久芳,Beijing,Beijing Film Studio (1)
陈强,Beijing,Beijing Film Studio (1)
柳毅,Beijing,Beijing Film Studio (1)
傅杰,Beijing,Beijing Film Studio (1)
于中义,Beijing,Beijing Film Studio (1)
莽一萍,Beijing,Beijing Film Studio (1)
封顺,Beijing,Beijing Film Studio (1)
周克,Beijing,Beijing Film Studio (1)
梁新,Beijing,Beijing Film Studio (1)
吴斌,Beijing,Beijing Film Studio (1)
凌元,Beijing,Beijing Film Studio (1)
刘柳,Beijing,Beijing Film Studio (1)
李景波,Beijing,Beijing Film Studio (1)
薛彦东,Beijing,Beijing Film Studio (1)
贺汝瑜,Beijing,Beijing Film Studio (1)
苗灵,Beijing,Beijing Film Studio (1)
张凤翔,Beijing,Beijing Film Studio (1)
张茜,Beijing,Beijing Film Studio (1)
杜凤侠,Beijing,Beijing Film Studio (1)
聂晶,Beijing,Beijing Film Studio (1)
俞翼如,Beijing,Beijing Film Studio (1)
陈地,Beijing,Beijing Film Studio (1)
蔡军,Beijing,Beijing Film Studio (1)
田世珍,Beijing,Beijing Film Studio (1)
丛硕文,Beijing,Beijing Film Studio (1)
索鲁夫,Beijing,Beijing Film Studio (1)
杨辅权,Beijing,Beijing Film Studio (1)
刘月娉,Beijing,Beijing Film Studio (1)
于英泉,Beijing,Beijing Film Studio (1)
张静,Beijing,Beijing Film Studio (1)
王峰,Beijing,Beijing Film Studio (1)
张晶波,Beijing,Beijing Film Studio (1)
石挥,Shanghai (state),Shanghai Film Studio (1)
张骏祥,Shanghai (state),Shanghai Film Studio (2)
蔡元元,Shanghai (state),Shanghai Film Studio (1)
蔡安安,Shanghai (state),Shanghai Film Studio (1)
李保罗,Shanghai (state),Shanghai Film Studio (1)
杨公敏,Shanghai (state),Shanghai Film Studio (3)
李镛,Shanghai (state),Shanghai Film Studio (3)
冯笑,Shanghai (state),Shanghai Film Studio (2)
周伯勋,Shanghai (state),Shanghai Film Studio (2)
周志峰,Shanghai (state),Shanghai Film Studio (1)
于明德,Shanghai (state),Shanghai Film Studio (2)
马立,Shanghai (state),Shanghai Film Studio (1)
舒适,Shanghai (state),Shanghai Film Studio (2)
曹铎,Shanghai (state),Shanghai Film Studio (2)
郑健民,Shanghai (state),Shanghai Film Studio (2)
蒋锐,Shanghai (state),Shanghai Film Studio (1)
刘非,Shanghai (state),Shanghai Film Studio (1)
田陇,Shanghai (state),Shanghai Film Studio (1)
程之,Shanghai (state),Shanghai Film Studio (2)
王岚,Shanghai (state),Shanghai Film Studio (2)
罗从周,Shanghai (state),Shanghai Film Studio (2)
黄贻钧,Shanghai (state),Shanghai Film Studio (4)
顾也鲁,Shanghai (state),Shanghai Film Studio (1)
魏铁铮,Shanghai (state),Shanghai Film Studio (2)
谢晋,Shanghai (state),Shanghai Film Studio (4)
薛志昌,Shanghai (state),Shanghai Film Studio (5) & Shandong Film Studio (1)
姚永福,Shanghai (state),Shanghai Film Studio (1)
萧寿生,Shanghai (state),Shanghai Film Studio (1)
陈曦,Shanghai (state),Shanghai Film Studio (1)
沈浮,Shanghai (state),Shanghai Film Studio (1)
赵明,Shanghai (state),Shanghai Film Studio (2)
陶金,Shanghai (state),Shanghai Film Studio (1)
胡思庆,Shanghai (state),Shanghai Film Studio (1)
韩非,Shanghai (state),Shanghai Film Studio (1)
高正,Shanghai (state),Shanghai Film Studio (2)
范莱,Shanghai (state),Shanghai Film Studio (2)
秦文,Shanghai (state),Shanghai Film Studio (1)
沙莉,Shanghai (state),Shanghai Film Studio (1)
于飞,Shanghai (state),Shanghai Film Studio (1)
凌之浩,Shanghai (state),Shanghai Film Studio (2)
孙百群,Shanghai (state),Shanghai Film Studio (1)
张伐,Shanghai (state),Shanghai Film Studio (2)
高博,Shanghai (state),Shanghai Film Studio (2)
李纬,Shanghai (state),Shanghai Film Studio (1)
冯奇,Shanghai (state),Shanghai Film Studio (2)
陈述,Shanghai (state),Shanghai Film Studio (2)
傅伯棠,Shanghai (state),Shanghai Film Studio (1)
姚士泉,Shanghai (state),Shanghai Film Studio (2)
丁辰,Shanghai (state),Shanghai Film Studio (2)
陈歌辛,Shanghai (state),Shanghai Film Studio (6) & Shandong Film Studio (1)
邵子和,Shanghai (state),Shanghai Film Studio (3) & Shandong Film Studio (1)
张友良,Shanghai (state),Shanghai Film Studio (2)
黄祖模,Shanghai (state),Shanghai Film Studio (2)
黄汉,Shanghai (state) / Shandong,Shanghai Film Studio (1) & Shandong Film Studio (1)
戈永良,Shanghai (state),Shanghai Film Studio (1)
林福增,Shanghai (state),Shanghai Film Studio (1)
诸富祥,Shanghai (state),Shanghai Film Studio (1)
王铁彬,Shanghai (state),Shanghai Film Studio (1)
杜振昆,Shanghai (state),Shanghai Film Studio (1)
杜镇林,Shanghai (state),Shanghai Film Studio (1)
葛琴,Shanghai (state),Shanghai Film Studio (1)
张瑞芳,Shanghai (state),Shanghai Film Studio (1)
蓝谷,Shanghai (state),Shanghai Film Studio (2)
廖瑞群,Shanghai (state),Shanghai Film Studio (2)
茂路,Shanghai (state),Shanghai Film Studio (2)
项堃,Shanghai (state),Shanghai Film Studio (1)
柏李,Shanghai (state),Shanghai Film Studio (1)
王苏江,Shanghai (state),Shanghai Film Studio (1)
苏茵,Shanghai (state),Shanghai Film Studio (1)
傅惠珍,Shanghai (state),Shanghai Film Studio (2)
张庆芬,Shanghai (state),Shanghai Film Studio (2)
苏曼薏,Shanghai (state),Shanghai Film Studio (1)
二林,Shanghai (state),Shanghai Film Studio (1)
于冲,Shanghai (state),Shanghai Film Studio (2)
叶高,Shanghai (state),Shanghai Film Studio (1)
杨蔚如,Shanghai (state),Shanghai Film Studio (1)
陈风,Shanghai (state),Shanghai Film Studio (1)
冯四知,Shanghai (state),Shanghai Film Studio (1)
黄冲,Shanghai (state),Shanghai Film Studio (1)
李烈鸿,Shanghai (state),Shanghai Film Studio (1)
吴绍炜,Shanghai (state),Shanghai Film Studio (1)
潘文展,Shanghai (state),Shanghai Film Studio (1)
田野,Shanghai (state),Shanghai Film Studio (1)
张立群,Shanghai (state),Shanghai Film Studio (1)
陆奇生,Shanghai (state),Shanghai Film Studio (1)
范新新,Shanghai (state),Shanghai Film Studio (1)
陈焰,Shanghai (state),Shanghai Film Studio (1)
牛葆荣,Shanghai (state),Shanghai Film Studio (1)
张客,Shanghai (state),Shanghai Film Studio (1)
艾明之,Shanghai (state),Shanghai Film Studio (1)
陈天国,Shanghai (state),Shanghai Film Studio (1)
崔文顺,Shanghai (state),Shanghai Film Studio (2)
邓楠,Shanghai (state),Shanghai Film Studio (2)
江山,Shanghai (state),Shanghai Film Studio (1)
智世明,Shanghai (state),Shanghai Film Studio (1)
汤化达,Shanghai (state),Shanghai Film Studio (1)
金焰,Shanghai (state),Shanghai Film Studio (1)
王辛,Shanghai (state),Shanghai Film Studio (1)
季虹,Shanghai (state),Shanghai Film Studio (1)
赵玉嵘,Shanghai (state),Shanghai Film Studio (1)
黄绍芬,Shanghai (state),Shanghai Film Studio (2)
胡倬云,Shanghai (state),Shanghai Film Studio (2)
黎英海,Shanghai (state),Shanghai Film Studio (1)
陈锦荣,Shanghai (state),Shanghai Film Studio (1)
高衡,Shanghai (state),Shanghai Film Studio (1)
吴承镛,Shanghai (state),Shanghai Film Studio (2)
陆立之,Shanghai (state),Shanghai Film Studio (2)
汤晓丹,Shanghai (state),Shanghai Film Studio (1)
沈默君,Shanghai (state),Shanghai Film Studio (1)
孙道临,Shanghai (state),Shanghai Film Studio (1)
孙永平,Shanghai (state),Shanghai Film Studio (1)
中叔皇,Shanghai (state),Shanghai Film Studio (1)
王少奇,Shanghai (state),Shanghai Film Studio (1)
莫愁,Shanghai (state),Shanghai Film Studio (1)
辛克,Shanghai (state),Shanghai Film Studio (1)
石灵,Shanghai (state),Shanghai Film Studio (1)
马骥,Shanghai (state),Shanghai Film Studio (1)
齐衡,Shanghai (state),Shanghai Film Studio (1)
康泰,Shanghai (state),Shanghai Film Studio (1)
穆宏,Shanghai (state),Shanghai Film Studio (1)
李玲君,Shanghai (state),Shanghai Film Studio (1)
李农,Shanghai (state),Shanghai Film Studio (2)
崔超明,Shanghai (state),Shanghai Film Studio (1)
王钧,Shanghai (state),Shanghai Film Studio (2)
郑敏,Shanghai (state),Shanghai Film Studio (1)
李季,Shanghai (state),Shanghai Film Studio (1)
李生伟,Shanghai (state),Shanghai Film Studio (1)
葛炎,Shanghai (state),Shanghai Film Studio (1)
慕思荣,Shanghai (state),Shanghai Film Studio (1)
苗振宇,Shanghai (state),Shanghai Film Studio (1)
高锦堂,Shanghai (state),Shanghai Film Studio (1)
葛鑫,Shanghai (state),Shanghai Film Studio (1)
江雨声,Shanghai (state),Shanghai Film Studio (1)
徐进,Shanghai (state),Shanghai Film Studio (2)
袁静,Shanghai (state),Shanghai Film Studio (1)
冯喆,Shanghai (state),Shanghai Film Studio (1)
魏鹤龄,Shanghai (state),Shanghai Film Studio (2)
张雁,Shanghai (state),Shanghai Film Studio (1)
王蓓,Shanghai (state),Shanghai Film Studio (1)
戴耘,Shanghai (state),Shanghai Film Studio (1)
史原,Shanghai (state),Shanghai Film Studio (1)
铁牛,Shanghai (state),Shanghai Film Studio (1)
叶小珠,Shanghai (state),Shanghai Film Studio (1)
柳杰,Shanghai (state),Shanghai Film Studio (1)
