Id,Label,GeoCategory,Affilations,Main Role,All Roles
27,"童景文","Northeast","Changchun Film Studio (1)","美工设计","美工设计 (1)"
28,"刘炽","Northeast","Changchun Film Studio (1)","作曲","作曲 (1)"
29,"洪堤","Northeast","Changchun Film Studio (2)","录音","录音 (2)"
30,"言苏里","Northeast","Changchun Film Studio (1)","副导演","副导演 (1)"
31,"乔羽","Northeast","Changchun Film Studio (1)","作词","作词 (1)"
32,"罗雄岩","Northeast","Changchun Film Studio (1)","编舞","编舞 (1)"
33,"杨文浩","Northeast","Changchun Film Studio (2)","剧务主任","剧务主任 (2)"
34,"刘惠芳","Northeast","Changchun Film Studio (1)","独唱","独唱 (1)"
35,"王玉芳","Northeast","Changchun Film Studio (1)","独唱","独唱 (1)"
36,"尹升山","Northeast","Changchun Film Studio (8)","指挥","指挥 (8)"
37,"鲁韧","Northeast","Changchun Film Studio (1)","Director","Director (1)"
38,"朱丹西","Northeast","Changchun Film Studio (1)","Scriptwriter | Acting | Director","Director (1) & Scriptwriter (1) & Acting (1)"
39,"孙穆","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
40,"史超","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
41,"许蓝","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
42,"刘儒","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
43,"田全祥","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
44,"刘春霖","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
45,"段斌","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
46,"方文超","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
47,"陶鹏","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
48,"苏娅","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
49,"缪懃","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
50,"恩和森","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
51,"刘莲池","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
52,"舍旺","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
53,"孙羽","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
54,"王人美","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
55,"张保箴","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
56,"张延","Northeast","Changchun Film Studio (3)","Acting","Acting (3)"
57,"白乐安","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
58,"吴淑昆","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
59,"林涛","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
60,"魏荣","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
61,"苏曼","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
62,"巴立华","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
63,"袁思达","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
64,"葛存壮","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
65,"王枫","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
66,"唐佐辉","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
67,"李光惠","Northeast","Changchun Film Studio (2)","摄影","摄影 (2)"
68,"王桂枝","Northeast","Changchun Film Studio (2)","布景设计 | 美工设计","美工设计 (1) & 布景设计 (1)"
69,"常苏民","Northeast","Changchun Film Studio (2)","编曲 | 作曲","作曲 (1) & 编曲 (1)"
70,"刘文晋","Northeast","Changchun Film Studio (1)","作曲","作曲 (1)"
71,"阙敬修","Northeast","Changchun Film Studio (2)","录音","录音 (2)"
72,"张辛实","Northeast","Changchun Film Studio (1)","制片主任","制片主任 (1)"
73,"苍定安","Northeast","Changchun Film Studio (1)","风俗顾问","风俗顾问 (1)"
74,"都夏国","Northeast","Changchun Film Studio (1)","风俗顾问","风俗顾问 (1)"
75,"武愚","Northeast","Changchun Film Studio (2)","剧务主任","剧务主任 (2)"
76,"陈秉中","Northeast","Changchun Film Studio (1)","特技设计","特技设计 (1)"
77,"宋国毅","Northeast","Changchun Film Studio (2)","特技摄影","特技摄影 (2)"
78,"李秉申","Northeast","Changchun Film Studio (1)","指挥","指挥 (1)"
79,"于彦夫","Northeast","Changchun Film Studio (1)","Director","Director (1)"
80,"孙谦","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
81,"赵联","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
82,"李松筠","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
83,"李萌","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
84,"安琪","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
85,"浦克","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
86,"王健华","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
87,"白德彰","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
88,"李孟尧","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
89,"周森冠","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
90,"葛伟卿","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
91,"张井南","Northeast","Changchun Film Studio (1)","布景设计","布景设计 (1)"
92,"李曦","Northeast","Changchun Film Studio (1)","作曲","作曲 (1)"
93,"黄力加","Northeast","Changchun Film Studio (1)","录音","录音 (1)"
94,"董志国","Northeast","Changchun Film Studio (1)","剧务主任","剧务主任 (1)"
95,"林农","Northeast","Changchun Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
96,"朱文顺","Northeast","Changchun Film Studio (1)","Director","Director (1)"
97,"印质明","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
98,"刘增庆","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
99,"李颉","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
100,"田烈","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
101,"王晓棠","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
102,"徐连凯","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
103,"黄非","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
104,"凌元","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
105,"黄世光","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
106,"李环","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
107,"克里木江","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
108,"王凤文","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
109,"周克","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
110,"刘学尧","Northeast","Changchun Film Studio (1)","布景设计","布景设计 (1)"
111,"聂晶","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
112,"张棣昌","Northeast","Changchun Film Studio (1)","作曲","作曲 (1)"
113,"陈文渊","Northeast","Changchun Film Studio (1)","录音","录音 (1)"
114,"郝伟光","Northeast","Changchun Film Studio (1)","剧务主任","剧务主任 (1)"
115,"苏里","Northeast","Changchun Film Studio (1)","Director","Director (1)"
116,"武兆堤","Northeast","Changchun Film Studio (1)","Director","Director (1)"
117,"邢野","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
118,"羽山","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
119,"郭振清","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
120,"王恩启","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
121,"张莹","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
122,"杜德夫","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
123,"马世达","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
124,"金励","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
125,"秦汉","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
126,"梁音","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
127,"方化","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
128,"凌兀","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
129,"李万城","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
130,"吴必克","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
131,"潘德民","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
132,"安震江","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
133,"张巨光","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
134,"柏瑞桐","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
135,"车明","Northeast","Changchun Film Studio (1)","作曲","作曲 (1)"
136,"卢锡鹏","Northeast","Changchun Film Studio (1)","特技设计","特技设计 (1)"
137,"王家乙","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
138,"陈家林","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
139,"张玉昆","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
140,"史元","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
141,"谢添","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
142,"刘振中","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
143,"卢漆","Northeast","Changchun Film Studio (1)","布景设计","布景设计 (1)"
144,"全如为","Northeast","Changchun Film Studio (1)","作曲","作曲 (1)"
145,"王岚","Shanghai (state) / Northeast","Changchun Film Studio (1) & Shanghai Film Studio (1)","Acting | 副导演","副导演 (1) & Acting (1)"
146,"郭镇铤","Northeast","Changchun Film Studio (2)","副摄影","副摄影 (2)"
147,"郭维","Northeast","Changchun Film Studio (1)","Director","Director (1)"
148,"丁洪","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
149,"赵寰","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
150,"董晓华","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
151,"张良","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
152,"杨启天","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
153,"周凋","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
154,"张茜","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
155,"张辉","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
156,"任颐","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
157,"王寅申","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
158,"韩巨清","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
159,"朱保义","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
160,"刘世龙","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
161,"陈光廷","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
162,"苑航利","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
163,"郭玲玲","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
164,"包杰","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
165,"徐渭","Northeast","Changchun Film Studio (1)","布景设计","布景设计 (1)"
166,"雷振邦","Northeast","Changchun Film Studio (1)","作曲","作曲 (1)"
167,"林秉成","Northeast","Changchun Film Studio (1)","录音","录音 (1)"
168,"敬然","Northeast","Changchun Film Studio (1)","剧务主任","剧务主任 (1)"
169,"郭甲东","Northeast","Changchun Film Studio (1)","特技摄影","特技摄影 (1)"
170,"蔡光","Northeast","Changchun Film Studio (1)","特技设计","特技设计 (1)"
171,"王滨","Northeast","Changchun Film Studio (1)","Director","Director (1)"
172,"汤晓丹","Northeast","Changchun Film Studio (1)","Director","Director (1)"
173,"高博","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
174,"张凤祥","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
175,"景慕逵","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
176,"于洋","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
177,"李舜才","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
178,"崔福臣","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
179,"张健佑","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
180,"方辉","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
181,"郭艺文","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
182,"高平","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
183,"石美芬","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
184,"李景波","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
185,"侯健夫","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
186,"李林","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
187,"周文彬","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
188,"程晨","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
189,"陈占河","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
190,"王春泉","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
191,"张翚","Northeast","Changchun Film Studio (2)","摄影","摄影 (2)"
192,"汪涛","Northeast","Changchun Film Studio (1)","美工设计","美工设计 (1)"
193,"张国昌","Northeast","Changchun Film Studio (1)","作曲","作曲 (1)"
194,"隋锡忠","Northeast","Changchun Film Studio (1)","录音","录音 (1)"
195,"康英才","Northeast","Changchun Film Studio (1)","军事顾问","军事顾问 (1)"
196,"王炎","Northeast","Changchun Film Studio (1)","副导演","副导演 (1)"
197,"黄野","Northeast","Changchun Film Studio (1)","副导演","副导演 (1)"
198,"陈致远","Northeast","Changchun Film Studio (1)","剧务主任","剧务主任 (1)"
199,"陶世恭","Northeast","Changchun Film Studio (1)","特技设计","特技设计 (1)"
200,"王玉如","Northeast","Changchun Film Studio (1)","特技摄影","特技摄影 (1)"
201,"徐苏灵","Northeast","Changchun Film Studio (1)","Director","Director (1)"
202,"邱炘","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
203,"李再雯","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
204,"庄珏珍","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
205,"郝银荣","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
206,"陈少舫","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
207,"徐汉卿","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
208,"席宝昆","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
209,"马树林","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
210,"季义廷","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
211,"筱玉芳","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
212,"花小仙","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
213,"窦立如","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
214,"王小楼","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
215,"魏荣元","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
216,"季云鹏","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
217,"李义芬","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
218,"高吉山","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
219,"王奎官","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
220,"王启民","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
221,"卢波","Northeast","Changchun Film Studio (1)","美工","美工 (1)"
222,"贺飞","Northeast","Changchun Film Studio (1)","音乐设计","音乐设计 (1)"
223,"杨培","Northeast","Changchun Film Studio (1)","音乐设计","音乐设计 (1)"
224,"申顾礼","Northeast","Changchun Film Studio (1)","录音","录音 (1)"
225,"廖凡","Northeast","Changchun Film Studio (1)","剧务主任","剧务主任 (1)"
226,"刘国权","Northeast","Changchun Film Studio (1)","Director","Director (1)"
227,"寒声","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
228,"张万一","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
229,"王易风","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
230,"张焕","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
231,"丁果仙","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
232,"牛桂英","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
233,"郭凤英","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
234,"梁筱云","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
235,"冀萍","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
236,"梁文仁","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
237,"王正魁","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
238,"韩仲良","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
239,"董萍","Northeast","Changchun Film Studio (1)","美工","美工 (1)"
240,"袁明达","Northeast","Changchun Film Studio (1)","录音","录音 (1)"
241,"王世祥","Northeast","Changchun Film Studio (1)","服装设计","服装设计 (1)"
242,"潘英","Northeast","Changchun Film Studio (1)","剧务主任","剧务主任 (1)"
243,"山西省","Northeast","Changchun Film Studio (1)","联合演出","联合演出 (1)"
244,"吴祖光","Beijing","Beijing Film Studio (1)","Director","Director (1)"
245,"梅兰芳","Beijing","Beijing Film Studio (1)","Acting","Acting (2)"
246,"俞振飞","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
247,"梅葆玖","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
248,"刘连荣","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
249,"张蝶芬","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
250,"姜妙香","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
251,"王德成","Beijing","Beijing Film Studio (1)","摄影","摄影 (1)"
252,"张沼滨","Beijing","Beijing Film Studio (1)","摄影","摄影 (1)"
253,"王震亚","Beijing","Beijing Film Studio (1)","作曲","作曲 (1)"
254,"岑范","Beijing","Beijing Film Studio (1)","副导演","副导演 (1)"
255,"魏曼青","Beijing","Beijing Film Studio (1)","制片主任","制片主任 (1)"
256,"吴蔚云","Beijing","Beijing Film Studio (1)","总摄影师","总摄影师 (1)"
257,"韩尚义","Beijing","Beijing Film Studio (1)","美工","美工 (1)"
258,"王绍曾","Beijing","Beijing Film Studio (1)","录音","录音 (1)"
259,"胡若思","Beijing","Beijing Film Studio (1)","绘景","绘景 (1)"
260,"纪少岚","Beijing","Beijing Film Studio (1)","剧务主任","剧务主任 (1)"
261,"张海山","Beijing","Beijing Film Studio (1)","照明","照明 (1)"
262,"邵珍","Beijing","Beijing Film Studio (1)","照明","照明 (1)"
263,"张树人","Beijing","Beijing Film Studio (1)","剪接","剪接 (1)"
264,"吴永刚","Shanghai (state)","Shanghai Film Studio (1)","Director","Director (1)"
265,"王玉胡","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
266,"布哈拉","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter | 副导演","Scriptwriter (1) & 副导演 (1)"
267,"阿部来","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
268,"法丽达","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
269,"吐拉尔","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
270,"阿吾贝克","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
271,"泽根","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
272,"库利羌","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
273,"阿不都马力克","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
274,"郝斯力汗","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
275,"马力克","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
276,"巴牙洪","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
277,"爱地江","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
278,"卡生拜","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
279,"他以尔","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
280,"麦斯武德","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
281,"王月白","Shanghai (state)","Shanghai Film Studio (2)","布景设计 | Acting | 美工","布景设计 (1) & Acting (1) & 美工 (1)"
282,"徐坦","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
283,"依干","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
284,"江山","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
285,"朱马哈孜","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
286,"许琦","Shanghai (state)","Shanghai Film Studio (1)","摄影","摄影 (1)"
287,"徐辉才","Shanghai (state)","Shanghai Film Studio (1)","作曲","作曲 (1)"
288,"张福宝","Shanghai (state)","Shanghai Film Studio (1)","录音","录音 (1)"
289,"王力","Shanghai (state)","Shanghai Film Studio (2)","制片主任 | 副导演","制片主任 (1) & 副导演 (1)"
290,"祝宏纲","Shanghai (state)","Shanghai Film Studio (1)","副制片主任","副制片主任 (1)"
291,"黄贻钧","Shanghai (state)","Shanghai Film Studio (6)","指挥","指挥 (5) & 乐队指挥 (1)"
292,"顾而已","Shanghai (state)","Shanghai Film Studio (1)","Director","Director (1)"
293,"石方禹","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
294,"陈天国","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
295,"中叔皇","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
296,"艾洪力","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
297,"杨公敏","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
298,"郑健民","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
299,"黄婉苏","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
300,"李农","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
301,"赵玉峰","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
302,"卫禹平","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
303,"郑敏","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
304,"丁然","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
305,"梁山","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
306,"石灵","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
307,"于飞","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
308,"张莺","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
309,"季虹","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
310,"黄绍芬","Shanghai (state)","Shanghai Film Studio (2)","摄影","摄影 (2)"
311,"胡倬云","Shanghai (state)","Shanghai Film Studio (2)","布景设计","布景设计 (2)"
312,"高田","Shanghai (state)","Shanghai Film Studio (2)","作曲","作曲 (2)"
313,"苗振宇","Shanghai (state)","Shanghai Film Studio (1)","录音","录音 (1)"
314,"潘文展","Shanghai (state)","Shanghai Film Studio (1)","副导演","副导演 (1)"
315,"张殿云","Shanghai (state)","Shanghai Film Studio (1)","特技设计","特技设计 (1)"
316,"周诗穆","Shanghai (state)","Shanghai Film Studio (3)","特技摄影","特技摄影 (3)"
317,"吴绍炜","Shanghai (state)","Shanghai Film Studio (1)","副制片主任","副制片主任 (1)"
318,"谢晋","Shanghai (state)","Shanghai Film Studio (1)","Director","Director (1)"
319,"鲍雨","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
320,"汪普庆","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
321,"奇梦石","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
322,"孙景璐","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
323,"谭云","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
324,"范莱","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
325,"周敏","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
326,"铁牛","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
327,"夏天","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
328,"智世明","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
329,"王礎","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
330,"齐衡","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
331,"顾温厚","Shanghai (state)","Shanghai Film Studio (1)","摄影","摄影 (1)"
332,"吕其明","Shanghai (state)","Shanghai Film Studio (1)","作曲","作曲 (1)"
333,"凌雷","Shanghai (state)","Shanghai Film Studio (1)","布景设计","布景设计 (1)"
334,"邵子和","Shanghai (state)","Shanghai Film Studio (1)","录音","录音 (1)"
335,"丁里","Shanghai (state)","Shanghai Film Studio (1)","剧务主任","剧务主任 (1)"
336,"王为一","Shanghai (state)","Shanghai Film Studio (1)","Director","Director (1)"
337,"任德耀","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
338,"苏曼薏","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
339,"章薇娜","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
340,"姜自强","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
341,"康安声","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
