Id,Label,GeoCategory,Affilations,Main Role,All Roles
1143,"姚庆厚","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1144,"傅成功","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1145,"马中兀","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1146,"周铮","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1147,"高凯","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1148,"周珍","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1149,"高鲁手","Xi'an","Xi'an Film Studio (2) & Qinghai Film Studio (1)","Acting","Acting (2)"
1150,"魏瑞祥","Xi'an","Xi'an Film Studio (2) & Qinghai Film Studio (1)","作曲","作曲 (2)"
1151,"林丰","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","Director","Director (1)"
1152,"程秀山","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1153,"王吾增","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1154,"孙永和","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","Acting","Acting (1)"
1155,"张佐汉","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","Acting","Acting (1)"
1156,"崔书凤","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","Acting","Acting (1)"
1157,"毕福生","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","Acting","Acting (1)"
1158,"张慕芹","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","Acting","Acting (1)"
1159,"傅命甫","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","Acting","Acting (1)"
1160,"华洛桑","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","Acting | 风俗顾问","风俗顾问 (1) & Acting (1)"
1161,"姚繁昌","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","Acting","Acting (1)"
1162,"邱瑜贞","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","Acting","Acting (1)"
1163,"王温","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","Acting","Acting (1)"
1164,"李莉华","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","Acting","Acting (1)"
1165,"林尊鼎","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","Acting","Acting (1)"
1166,"程森林","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","Acting","Acting (1)"
1167,"孙元勋","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","Acting","Acting (1)"
1168,"商贵吾","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","Acting","Acting (1)"
1169,"艾维光","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","Acting","Acting (1)"
1170,"韩忠良","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","摄影","摄影 (1)"
1171,"林景","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","摄影","摄影 (1)"
1172,"李鸣九","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","美工","美工 (1)"
1173,"高志一","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","副导演","副导演 (1)"
1174,"吴健民","Xi'an / Qinghai","Xi'an Film Studio (1) & Qinghai Film Studio (1)","剧务主任","剧务主任 (1)"
1175,"孙敬","Xi'an","Xi'an Film Studio (2)","Director","Director (2)"
1176,"郭阳庭","Xi'an","Xi'an Film Studio (1)","Director","Director (1)"
1177,"刘毓中","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1178,"陈妙华","Xi'an","Xi'an Film Studio (1)","Acting","Acting (2)"
1179,"康兰","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1180,"雷震中","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1181,"吴西民","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1182,"樊新民","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1183,"肖若兰","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1184,"孟遏云","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1185,"赵桂兰","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1186,"全巧民","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1187,"杨天易","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1188,"孙莉群","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1189,"伍敏中","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1190,"郭保华","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1191,"王仲华","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1192,"惠焜华","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1193,"张健","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1194,"张启民","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1195,"刘幼民","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1196,"王保易","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1197,"王志雄","Xi'an","Xi'an Film Studio (2)","摄影","摄影 (2)"
1198,"张晓晖","Xi'an","Xi'an Film Studio (2)","美工","美工 (2)"
1199,"峥嵘","Xi'an","Xi'an Film Studio (1)","音乐设计","音乐设计 (1)"
1200,"孟福印","Xi'an","Xi'an Film Studio (2)","录音","录音 (2)"
1201,"杨公愚","Xi'an","Xi'an Film Studio (1)","艺术顾问","艺术顾问 (1)"
1202,"李恩德","Xi'an","Xi'an Film Studio (1)","化妆","化妆 (1)"
1203,"吕万营","Xi'an","Xi'an Film Studio (2)","剧务主任","剧务主任 (2)"
1204,"任宏谋","Xi'an","Xi'an Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1205,"马忠倩","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1206,"王秀琴","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1207,"田井制","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1208,"田秀英","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1209,"翼福记","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1210,"周海琴","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1211,"柴秀群","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1212,"阎亚民","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1213,"王邦民","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1214,"王富民","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1215,"雷效忠","Xi'an","Xi'an Film Studio (1)","Acting","Acting (1)"
1216,"刘浩智","Xi'an","Xi'an Film Studio (1)","配曲","配曲 (1)"
1217,"杨洁民","Xi'an","Xi'an Film Studio (1)","配曲","配曲 (1)"
1218,"牛公民","Xi'an","Xi'an Film Studio (1)","配曲","配曲 (1)"
1219,"刘书彦","Xi'an","Xi'an Film Studio (1)","配曲","配曲 (1)"
1220,"赵锵","Sichuan","Emei Film Studio (1)","Director","Director (1)"
1221,"沙汀","Sichuan","Emei Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1222,"卫北原","Sichuan","Emei Film Studio (1)","Acting","Acting (1)"
1223,"雷南","Sichuan","Emei Film Studio (1)","Acting","Acting (1)"
1224,"松涛","Sichuan","Emei Film Studio (1)","Acting","Acting (1)"
1225,"田广才","Sichuan","Emei Film Studio (1)","Acting","Acting (1)"
1226,"刘曦","Sichuan","Emei Film Studio (1)","Acting","Acting (1)"
1227,"李有麟","Sichuan","Emei Film Studio (1)","Acting","Acting (1)"
1228,"孙轲","Sichuan","Emei Film Studio (1)","Acting","Acting (1)"
1229,"徐凯林","Sichuan","Emei Film Studio (1)","Acting","Acting (1)"
1230,"纪幼坡","Sichuan","Emei Film Studio (1)","Acting","Acting (1)"
1231,"王建武","Sichuan","Emei Film Studio (1)","Acting","Acting (1)"
1232,"谭圣桂","Sichuan","Emei Film Studio (1)","Acting","Acting (1)"
1233,"黄茜","Sichuan","Emei Film Studio (1)","Acting","Acting (1)"
1234,"冉碧莲","Sichuan","Emei Film Studio (1)","Acting","Acting (1)"
1235,"刘江","Sichuan","Emei Film Studio (1)","Acting","Acting (1)"
1236,"张展","Sichuan","Emei Film Studio (1)","Acting","Acting (1)"
1237,"李远荣","Sichuan","Emei Film Studio (1)","Acting","Acting (1)"
1238,"李文伦","Sichuan","Emei Film Studio (1)","Acting","Acting (1)"
1239,"常苏民","Sichuan","Emei Film Studio (1)","作曲","作曲 (1)"
1240,"李伯坚","Sichuan","Emei Film Studio (1)","录音","录音 (1)"
1241,"张家亮","Sichuan","Emei Film Studio (1)","化妆","化妆 (1)"
1242,"屠光辉","Sichuan","Emei Film Studio (1)","剧务主任","剧务主任 (1)"
1243,"陈岗","Xinjiang","Xinjiang Film Studio (2)","Director","Director (2)"
1244,"欧凡","Xinjiang","Xinjiang Film Studio (1)","Director","Director (1)"
1245,"洪流","Xinjiang","Xinjiang Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1246,"任莫","Xinjiang","Xinjiang Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1247,"热合木·哈斯木夫","Xinjiang","Xinjiang Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1248,"姜淑英","Xinjiang","Xinjiang Film Studio (2)","Acting","Acting (2)"
1249,"曾镇生","Xinjiang","Xinjiang Film Studio (2)","Acting","Acting (2)"
1250,"高岩","Xinjiang","Xinjiang Film Studio (1)","Acting","Acting (1)"
1251,"赵保俊","Xinjiang","Xinjiang Film Studio (1)","Acting","Acting (1)"
1252,"阿不都立米提","Xinjiang","Xinjiang Film Studio (1)","Acting","Acting (1)"
1253,"买买提西日甫","Xinjiang","Xinjiang Film Studio (1)","Acting","Acting (1)"
1254,"苏汗","Xinjiang","Xinjiang Film Studio (1)","Acting","Acting (1)"
1255,"托乎提艾则孜","Xinjiang","Xinjiang Film Studio (1)","Acting","Acting (1)"
1256,"热孜万","Xinjiang","Xinjiang Film Studio (1)","Acting","Acting (1)"
1257,"买买提克里木","Xinjiang","Xinjiang Film Studio (1)","Acting","Acting (1)"
1258,"刘锦堂","Xinjiang","Xinjiang Film Studio (1)","摄影","摄影 (1)"
1259,"曾启录","Xinjiang","Xinjiang Film Studio (2)","摄影","摄影 (2)"
1260,"张锡澄","Xinjiang","Xinjiang Film Studio (2)","录音","录音 (2)"
1261,"郭达丽","Xinjiang","Xinjiang Film Studio (1)","化妆","化妆 (1)"
1262,"程志宇","Xinjiang","Xinjiang Film Studio (2)","剪接 | 剪辑","剪辑 (1) & 剪接 (1)"
1263,"孙永福","Xinjiang","Xinjiang Film Studio (1)","照明","照明 (1)"
1264,"李干","Xinjiang","Xinjiang Film Studio (2)","制片主任","制片主任 (2)"
1265,"裘辑星","Xinjiang","Xinjiang Film Studio (1)","指挥","指挥 (1)"
1266,"陶金","Hubei","Wuhan Film Studio (2)","Acting | Director","Director (1) & Acting (1)"
1267,"徐丹","Hubei","Wuhan Film Studio (1)","Director","Director (1)"
1268,"苏仆","Hubei","Wuhan Film Studio (1)","Director","Director (1)"
1269,"江洪其","Hubei","Wuhan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1270,"金风","Hubei","Wuhan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1271,"李述兵","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1272,"祝道斌","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1273,"周元白","Hubei","Wuhan Film Studio (2)","Acting","Acting (2)"
1274,"費宝林","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1275,"王腾仁","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1276,"胡琳琳","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1277,"宋映雷","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1278,"傅伯棠","Hubei","Wuhan Film Studio (2)","Acting","Acting (2)"
1279,"林兴秦","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1280,"曹艮俊","Hubei","Wuhan Film Studio (1)","美工","美工 (1)"
1281,"汤荣春","Hubei","Wuhan Film Studio (1)","录音","录音 (1)"
1282,"姚梅生","Hubei","Wuhan Film Studio (1)","摄影","摄影 (1)"
1283,"杨志雪","Hubei","Wuhan Film Studio (1)","摄影","摄影 (1)"
1284,"王易","Hubei","Wuhan Film Studio (1)","作曲","作曲 (1)"
1285,"张文甲","Hubei","Wuhan Film Studio (1)","剪辑","剪辑 (1)"
1286,"周敏","Hubei","Wuhan Film Studio (1)","助理导演","助理导演 (1)"
1287,"韦布","Hubei","Wuhan Film Studio (1)","制片主任","制片主任 (1)"
1288,"陶轶","Hubei","Wuhan Film Studio (1)","制片主任","制片主任 (1)"
1289,"谦伯然","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1290,"金奇","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1291,"梁家琛","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1292,"黄婉苏","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1293,"李静康","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1294,"夏佩珍","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1295,"曾昌","Hubei","Wuhan Film Studio (1)","Acting","Acting (1)"
1296,"阙文","Beijing","Studio of Beijing Film Academy (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
1297,"江世雄","Beijing","Studio of Beijing Film Academy (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
1298,"林洪桐","Beijing","Studio of Beijing Film Academy (1)","Acting","Acting (1)"
1299,"王炳彧","Beijing","Studio of Beijing Film Academy (1)","Acting","Acting (1)"
1300,"李苒苒","Beijing","Studio of Beijing Film Academy (1)","Acting","Acting (1)"
1301,"朱海涛","Beijing","Studio of Beijing Film Academy (1)","Acting","Acting (1)"
1302,"罗鹤龄","Beijing","Studio of Beijing Film Academy (1)","Acting","Acting (1)"
1303,"劳鼎铭","Beijing","Studio of Beijing Film Academy (1)","Acting","Acting (1)"
1304,"孙伯华","Beijing","Studio of Beijing Film Academy (1)","摄影","摄影 (1)"
1305,"成兆薫","Beijing","Studio of Beijing Film Academy (1)","摄影","摄影 (1)"
1306,"胡兆华","Beijing","Studio of Beijing Film Academy (1)","美术","美术 (1)"
1307,"彭家裡","Beijing","Studio of Beijing Film Academy (1)","作曲","作曲 (1)"
1308,"张瑞坤","Beijing","Studio of Beijing Film Academy (1)","录音","录音 (1)"
1309,"黄关海","Beijing","Studio of Beijing Film Academy (1)","制片","制片 (1)"
1310,"邱煜","Beijing","Studio of Beijing Film Academy (1)","制片","制片 (1)"
1311,"雷军","Beijing","Studio of Beijing Film Academy (1)","化妆","化妆 (1)"
1312,"张芝芳","Beijing","Studio of Beijing Film Academy (1)","剪接","剪接 (1)"
1313,"郑荣福","Beijing","Studio of Beijing Film Academy (1)","照明","照明 (1)"
1314,"朗可","Xinjiang","Xinjiang Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1315,"思华","Xinjiang","Xinjiang Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1316,"孔照田","Xinjiang","Xinjiang Film Studio (1)","Acting","Acting (1)"
1317,"任自安","Xinjiang","Xinjiang Film Studio (1)","Acting","Acting (1)"
1318,"仲瑞图","Xinjiang","Xinjiang Film Studio (1)","Acting","Acting (1)"
1319,"赵志","Xinjiang","Xinjiang Film Studio (1)","Acting","Acting (1)"
1320,"贾智杰","Xinjiang","Xinjiang Film Studio (1)","Acting","Acting (1)"
1321,"刘学良","Xinjiang","Xinjiang Film Studio (1)","Acting","Acting (1)"
1322,"隋风仪","Xinjiang","Xinjiang Film Studio (1)","Acting","Acting (1)"
1323,"窦温利","Xinjiang","Xinjiang Film Studio (1)","Acting","Acting (1)"
1324,"王凤轩","Xinjiang","Xinjiang Film Studio (1)","Acting","Acting (1)"
1325,"陈祝君","Xinjiang","Xinjiang Film Studio (1)","Acting","Acting (1)"
1326,"陈长右","Xinjiang","Xinjiang Film Studio (1)","Acting","Acting (1)"
1327,"韩刚智","Xinjiang","Xinjiang Film Studio (1)","摄影","摄影 (1)"
1328,"李德润","Xinjiang","Xinjiang Film Studio (1)","摄影","摄影 (1)"
1329,"穆宏","Xinjiang","Xinjiang Film Studio (1)","美工","美工 (1)"
1330,"黄以德","Xinjiang","Xinjiang Film Studio (1)","美工","美工 (1)"
1331,"于虫珊","Xinjiang","Xinjiang Film Studio (1)","副导演","副导演 (1)"
1332,"王更一","Xinjiang","Xinjiang Film Studio (1)","副导演","副导演 (1)"
1333,"刘光翠","Xinjiang","Xinjiang Film Studio (1)","剪接","剪接 (1)"
1334,"韩大提","Xinjiang","Xinjiang Film Studio (1)","照明","照明 (1)"
1335,"解钟声","Xinjiang","Xinjiang Film Studio (1)","指挥","指挥 (1)"
1336,"阿妍","Tianjin","Tianjin Film Studio (1)","Director","Director (1)"
1337,"欧阳道云","Tianjin","Tianjin Film Studio (1)","Director","Director (1)"
1338,"丛为","Tianjin","Tianjin Film Studio (1)","Director","Director (1)"
1339,"张志至","Tianjin","Tianjin Film Studio (1)","Acting","Acting (1)"
1340,"王俊英","Tianjin","Tianjin Film Studio (1)","Acting","Acting (1)"
1341,"胡秀裕","Tianjin","Tianjin Film Studio (1)","Acting","Acting (1)"
1342,"王志华","Tianjin","Tianjin Film Studio (1)","Acting","Acting (1)"
1343,"李景田","Tianjin","Tianjin Film Studio (1)","Acting","Acting (1)"
1344,"高润湘","Tianjin","Tianjin Film Studio (1)","Acting","Acting (1)"
1345,"张永","Tianjin","Tianjin Film Studio (1)","摄影","摄影 (1)"
1346,"戴维宇","Tianjin","Tianjin Film Studio (1)","摄影","摄影 (1)"
