Id,Label,GeoCategory,Affilations,Main Role,All Roles
338,"祝宏纲","Shanghai (state)","Shanghai Film Studio (2)","副制片主任","副制片主任 (2)"
339,"黄贻钧","Shanghai (state)","Shanghai Film Studio (1)","指挥","指挥 (1)"
340,"顾而已","Shanghai (state)","Shanghai Film Studio (2)","Acting | Director","Director (1) & Acting (1)"
341,"黄祖模","Shanghai (state)","Shanghai Film Studio (1)","Director","Director (1)"
342,"鲁彦周","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
343,"孙道临","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
344,"江山","Shanghai (state)","Shanghai Film Studio (3)","Acting","Acting (3)"
345,"张雁","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
346,"高依云","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
347,"范雪朋","Shanghai (state)","Shanghai Film Studio (3)","Acting","Acting (3)"
348,"曹铎","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
349,"崔文顺","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
350,"金乃华","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
351,"李保罗","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
352,"牛舞","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
353,"谭云","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
354,"蒋锐","Shanghai (state)","Shanghai Film Studio (3)","Acting","Acting (3)"
355,"汪漪","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
356,"胡小菡","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
357,"马骥","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
358,"蓝谷","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
359,"王钧","Shanghai (state)","Shanghai Film Studio (2)","指挥 | Acting","Acting (1) & 指挥 (1)"
360,"钱渝","Shanghai (state)","Shanghai Film Studio (2)","摄影","摄影 (2)"
361,"寄明","Shanghai (state)","Shanghai Film Studio (2)","作曲","作曲 (2)"
362,"王月白","Shanghai (state)","Shanghai Film Studio (2)","美工","美工 (2)"
363,"吴江海","Shanghai (state)","Shanghai Film Studio (2)","录音","录音 (2)"
364,"吴绍炜","Shanghai (state)","Shanghai Film Studio (2)","副制片主任","副制片主任 (2)"
365,"吴永刚","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter | Director | 作词","Director (1) & Scriptwriter (1) & 作词 (1)"
366,"关宏达","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
367,"何剑飞","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
368,"李季","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
369,"夏天","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
370,"季虹","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
371,"林彬","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
372,"李宗强","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
373,"闻林泉","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
374,"王小蓉","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
375,"陈克","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
376,"洪警铃","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
377,"程之","Shanghai (state)","Shanghai Film Studio (3)","Acting","Acting (3)"
378,"王薇","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
379,"章志直","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
380,"张鸿利","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
381,"周诗穆","Shanghai (state)","Shanghai Film Studio (2)","摄影 | 特技摄影","摄影 (1) & 特技摄影 (1)"
382,"戴胜潮","Shanghai (state)","Shanghai Film Studio (1)","摄影","摄影 (1)"
383,"胡倬云","Shanghai (state)","Shanghai Film Studio (2)","美工","美工 (2)"
384,"黄冲","Shanghai (state)","Shanghai Film Studio (1)","美工","美工 (1)"
385,"黄准","Shanghai (state)","Shanghai Film Studio (2)","作曲","作曲 (2)"
386,"黄东萍","Shanghai (state)","Shanghai Film Studio (1)","录音","录音 (1)"
387,"黎锦晖","Shanghai (state)","Shanghai Film Studio (2)","作词 | 音乐","作词 (1) & 音乐 (1)"
388,"薛传刚","Shanghai (state)","Shanghai Film Studio (1)","舞蹈设计","舞蹈设计 (1)"
389,"沈传芷","Shanghai (state)","Shanghai Film Studio (1)","舞蹈设计","舞蹈设计 (1)"
390,"姜亦素","Shanghai (state)","Shanghai Film Studio (1)","特技设计","特技设计 (1)"
391,"曹有光","Shanghai (state)","Shanghai Film Studio (1)","特技设计","特技设计 (1)"
392,"金兆元","Shanghai (state)","Shanghai Film Studio (2)","剧务主任","剧务主任 (2)"
393,"陶由","Shanghai (state)","Shanghai Film Studio (1)","剧务","剧务 (1)"
394,"李秉申","Shanghai (state)","Shanghai Film Studio (11)","指挥","指挥 (11)"
395,"高衡","Shanghai (state)","Shanghai Film Studio (1)","Director","Director (1)"
396,"包时","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
397,"蒋天流","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
398,"吴茵","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
399,"王醍","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
400,"赵抒音","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
401,"石灵","Shanghai (state)","Shanghai Film Studio (3)","Acting","Acting (3)"
402,"李纬","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
403,"方伯","Shanghai (state)","Shanghai Film Studio (1)","Acting | 助理导演","助理导演 (1) & Acting (1)"
404,"谢怡冰","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
405,"李镛","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
406,"沈西林","Shanghai (state)","Shanghai Film Studio (1)","摄影","摄影 (1)"
407,"殿国豪","Shanghai (state)","Shanghai Film Studio (1)","摄影","摄影 (1)"
408,"梁寒光","Shanghai (state)","Shanghai Film Studio (1)","作曲","作曲 (1)"
409,"黄剑锋","Shanghai (state)","Shanghai Film Studio (1)","美工","美工 (1)"
410,"吴起文","Shanghai (state)","Shanghai Film Studio (1)","美工","美工 (1)"
411,"任心良","Shanghai (state)","Shanghai Film Studio (1)","录音","录音 (1)"
412,"黄汉","Shanghai (state)","Shanghai Film Studio (2)","剪接","剪接 (2)"
413,"陈俊德","Shanghai (state)","Shanghai Film Studio (1)","剧务","剧务 (1)"
414,"方徨","Shanghai (state)","Shanghai Film Studio (1)","Director","Director (1)"
415,"孙谦","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
416,"束荑","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
417,"高笑鸥","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
418,"张琬","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
419,"苏芸","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
420,"王桂林","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
421,"李农","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
422,"尚华","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
423,"于明德","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
424,"凌云","Shanghai (state)","Shanghai Film Studio (3)","Acting","Acting (3)"
425,"周敏","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
426,"凌之浩","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
427,"姚士泉","Shanghai (state)","Shanghai Film Studio (1)","摄影","摄影 (1)"
428,"屠咸若","Shanghai (state)","Shanghai Film Studio (1)","作曲","作曲 (1)"
429,"颜碧丽","Shanghai (state)","Shanghai Film Studio (1)","助理导演","助理导演 (1)"
430,"何瑞基","Shanghai (state)","Shanghai Film Studio (1)","美工","美工 (1)"
431,"傅淑珍","Shanghai (state)","Shanghai Film Studio (1)","美工","美工 (1)"
432,"周恒良","Shanghai (state)","Shanghai Film Studio (1)","录音","录音 (1)"
433,"沈锡元","Shanghai (state)","Shanghai Film Studio (1)","剧务","剧务 (1)"
434,"凌子风","Shanghai (state)","Shanghai Film Studio (1)","Director","Director (1)"
435,"海默","Shanghai (state)","Shanghai Film Studio (2)","Scriptwriter","Scriptwriter (2)"
436,"张瑞芳","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
437,"张翼","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
438,"师伟","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
439,"金焰","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
440,"张子良","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
441,"杨公敏","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
442,"冯奇","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
443,"阳华","Shanghai (state)","Shanghai Film Studio (3)","Acting","Acting (3)"
444,"朱静","Shanghai (state)","Shanghai Film Studio (1)","摄影","摄影 (1)"
445,"卢景光","Shanghai (state)","Shanghai Film Studio (2)","美工","美工 (2)"
446,"王云阶","Shanghai (state)","Shanghai Film Studio (1)","作曲","作曲 (1)"
447,"朱伟刚","Shanghai (state)","Shanghai Film Studio (1)","录音","录音 (1)"
448,"欧阳红樱","Shanghai (state)","Shanghai Film Studio (1)","助理导演","助理导演 (1)"
449,"江雨声","Shanghai (state)","Shanghai Film Studio (1)","副制片主任","副制片主任 (1)"
450,"周峰","Shanghai (state)","Shanghai Film Studio (1)","Director","Director (1)"
451,"李天济","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
452,"张乾","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
453,"保琪","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
454,"胡庆汉","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
455,"王宗尧","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
456,"柳杰","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
457,"曾昌","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
458,"张铭钰","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
459,"周瑛","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
460,"周以勤","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
461,"姚梅生","Shanghai (state)","Shanghai Film Studio (1)","摄影","摄影 (1)"
462,"鞠蔚","Shanghai (state)","Shanghai Film Studio (1)","摄影","摄影 (1)"
463,"葛兴尊","Shanghai (state)","Shanghai Film Studio (1)","美工","美工 (1)"
464,"江雨林","Shanghai (state)","Shanghai Film Studio (1)","作曲","作曲 (1)"
465,"刘广阶","Shanghai (state)","Shanghai Film Studio (1)","录音","录音 (1)"
466,"贺路","Shanghai (state)","Shanghai Film Studio (1)","助理导演","助理导演 (1)"
467,"金龙宝","Shanghai (state)","Shanghai Film Studio (1)","剧务","剧务 (1)"
468,"葛鑫","Shanghai (state)","Shanghai Film Studio (1)","Director","Director (1)"
469,"蔡元元","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
470,"郭允泰","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
471,"赵玉嵘","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
472,"莫愁","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
473,"朱泉根","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
474,"石凤岐","Shanghai (state)","Shanghai Film Studio (1)","摄影","摄影 (1)"
475,"仲永清","Shanghai (state)","Shanghai Film Studio (1)","美工","美工 (1)"
476,"管荫琛","Shanghai (state)","Shanghai Film Studio (1)","作曲","作曲 (1)"
477,"伍华","Shanghai (state)","Shanghai Film Studio (1)","录音","录音 (1)"
478,"韦纯葆","Shanghai (state)","Shanghai Film Studio (1)","剪接","剪接 (1)"
479,"马永华","Shanghai (state)","Shanghai Film Studio (1)","特技摄影","特技摄影 (1)"
480,"萧镇","Shanghai (state)","Shanghai Film Studio (1)","特技设计","特技设计 (1)"
481,"殷子","Shanghai (state)","Shanghai Film Studio (1)","助理导演","助理导演 (1)"
482,"陆立之","Shanghai (state)","Shanghai Film Studio (1)","剧务主任","剧务主任 (1)"
483,"沈浮","Shanghai (state)","Shanghai Film Studio (1)","Director","Director (1)"
484,"张慧剑","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
485,"仲星火","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
486,"钱千里","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
487,"叶高","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
488,"顾也鲁","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
489,"邓楠","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
490,"姚念贻","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
491,"舒绣文","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
492,"康泰","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
493,"韩涛","Shanghai (state)","Shanghai Film Studio (2)","Acting","Acting (2)"
494,"陈珉","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
495,"罗从周","Shanghai (state)","Shanghai Film Studio (1)","摄影","摄影 (1)"
496,"丁伯和","Shanghai (state)","Shanghai Film Studio (1)","录音","录音 (1)"
497,"王铁彬","Shanghai (state)","Shanghai Film Studio (1)","化妆","化妆 (1)"
498,"卢珏","Shanghai (state)","Shanghai Film Studio (1)","副导演","副导演 (1)"
499,"丁里","Shanghai (state)","Shanghai Film Studio (3) & August First Film Studio (1)","剧务主任","剧务主任 (3) & Director (1)"
500,"刘琼","Shanghai (state)","Shanghai Film Studio (2)","Director","Director (2)"
501,"梁延靖","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
502,"赵毛","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
503,"刘献文","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
504,"王蓓","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
505,"李允中","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
506,"程引","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
507,"曹雷","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
508,"顾荆子","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
509,"强明","Shanghai (state)","Shanghai Film Studio (1)","Acting | 副导演","副导演 (1) & Acting (1)"
510,"韩非","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
511,"张华强","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
512,"金嘉翔","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
513,"魏美德","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
514,"方菲菲","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
515,"方传宝","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
516,"尤赐圻","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
517,"王国琛","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
518,"吴文忠","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
519,"吴起鹏","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
520,"余其镇","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
521,"何幼良","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
522,"孟祥生","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
523,"郁履昂","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
524,"范长泽","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
525,"徐本伟","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
526,"梁林森","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
527,"陶小建","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
528,"黄子敏","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
529,"陈定慧","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
530,"陈承藻","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
531,"陈雪兴","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
532,"陈春明","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
533,"张福康","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
534,"张万","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
535,"赵玉林","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
536,"赵洁","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
537,"过傅忠","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
538,"黎季萍","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
539,"霍文文","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
540,"钱永明","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
541,"萧长林","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
542,"薛珑","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
543,"瞿坚","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
544,"顾梵","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
545,"查祥康","Shanghai (state)","Shanghai Film Studio (2)","摄影","摄影 (2)"
546,"卢俊福","Shanghai (state)","Shanghai Film Studio (2)","摄影","摄影 (2)"
547,"张曦白","Shanghai (state)","Shanghai Film Studio (2)","美工","美工 (2)"
548,"黎英海","Shanghai (state)","Shanghai Film Studio (1)","作曲","作曲 (1)"
549,"陈锦荣","Shanghai (state)","Shanghai Film Studio (2)","录音","录音 (2)"
550,"刘光标","Shanghai (state)","Shanghai Film Studio (1)","足球指导","足球指导 (1)"
551,"陈忠豪","Shanghai (state)","Shanghai Film Studio (2)","剧务主任","剧务主任 (2)"
552,"赵明","Shanghai (state)","Shanghai Film Studio (1)","Director","Director (1)"
553,"刘知侠","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
554,"曹会渠","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
555,"冯喆","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
556,"刘非","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
557,"李其珍","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
558,"冯四知","Shanghai (state)","Shanghai Film Studio (1)","摄影","摄影 (1)"
559,"张汉臣","Shanghai (state)","Shanghai Film Studio (1)","美工","美工 (1)"
560,"吕其明","Shanghai (state)","Shanghai Film Studio (2)","作曲","作曲 (2)"
561,"陆仲伯","Shanghai (state)","Shanghai Film Studio (1)","录音","录音 (1)"
562,"周家生","Shanghai (state)","Shanghai Film Studio (1)","特技设计","特技设计 (1)"
563,"孔基成","Shanghai (state)","Shanghai Film Studio (1)","特技摄影","特技摄影 (1)"
564,"刘金山","Shanghai (state)","Shanghai Film Studio (1)","军事顾问","军事顾问 (1)"
565,"车吉林","Shanghai (state)","Shanghai Film Studio (1)","军事顾问","军事顾问 (1)"
566,"徐进","Shanghai (state)","Shanghai Film Studio (1)","剧务主任","剧务主任 (1)"
567,"陈西禾","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
568,"叶明","Shanghai (state)","Shanghai Film Studio (1)","Director","Director (1)"
569,"戴耘","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
570,"章非","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
571,"宣景琳","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
572,"王丹凤","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
573,"傅惠珍","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
574,"狄梵","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
575,"黄宗英","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
576,"朱莎","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
577,"陈曦","Shanghai (state)","Shanghai Film Studio (1)","剪接","剪接 (1)"
578,"林秉生","Shanghai (state)","Shanghai Film Studio (1)","录音","录音 (1)"
579,"汤晓丹","Shanghai (state)","Shanghai Film Studio (1)","Director","Director (1)"
580,"王玉胡","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
581,"温锡莹","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
582,"张园","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
583,"卫禹平","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
584,"杨蔚如","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
585,"茂路","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
586,"苏尔坦·买吉托夫","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
587,"高正","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
588,"托乎地·毛勒太吉","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
589,"杨守贵","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
590,"努莉亚孜·伊利亚索瓦","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
591,"李生伟","Shanghai (state)","Shanghai Film Studio (1)","摄影","摄影 (1)"
592,"高田","Shanghai (state)","Shanghai Film Studio (1)","作曲","作曲 (1)"
593,"葛师承","Shanghai (state)","Shanghai Film Studio (1)","美工","美工 (1)"
594,"苗振宇","Shanghai (state)","Shanghai Film Studio (1)","录音","录音 (1)"
595,"谷家栋","Shanghai (state)","Shanghai Film Studio (1)","特技设计","特技设计 (1)"
596,"邓逸民","Shanghai (state)","Shanghai Film Studio (1)","助理导演","助理导演 (1)"
597,"诸锦顺","Shanghai (state)","Shanghai Film Studio (1)","剪接","剪接 (1)"
598,"蒋幼安","Shanghai (state)","Shanghai Film Studio (1)","化妆","化妆 (1)"
599,"王林谷","Shanghai (state)","Shanghai Film Studio (1)","制片主任","制片主任 (1)"
600,"徐韬","Shanghai (state)","Shanghai Film Studio (1)","Director","Director (1)"
601,"杨子静","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
602,"莫汝诚","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
603,"林仙根","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
604,"马师曾","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
605,"李翠芳","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
606,"何剑秋","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
607,"尹伯权","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
608,"任铁坤","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
609,"谭郎标","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
610,"张绮云","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
611,"何国耀","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
612,"红线女","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
613,"李飞龙","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
614,"刘美卿","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
615,"杨丽珠","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
616,"梁国雄","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
617,"杨燕生","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
618,"曾逸云","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
619,"梁耀坤","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
620,"黄锦培","Shanghai (state)","Shanghai Film Studio (1)","指挥","指挥 (1)"
621,"黄不灭","Shanghai (state)","Shanghai Film Studio (1)","音乐设计","音乐设计 (1)"
622,"罗沛枝","Shanghai (state)","Shanghai Film Studio (1)","音乐设计","音乐设计 (1)"
623,"仇鸿机","Shanghai (state)","Shanghai Film Studio (1)","音乐设计","音乐设计 (1)"
624,"周云麟","Shanghai (state)","Shanghai Film Studio (1)","录音","录音 (1)"
625,"麦大非","Shanghai (state)","Shanghai Film Studio (1)","副导演","副导演 (1)"
626,"乐羽侯","Shanghai (state)","Shanghai Film Studio (2)","化妆","化妆 (2)"
627,"陶金","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
628,"周传英","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
629,"包传铎","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
630,"周传铮","Shanghai (state)","Shanghai Film Studio (1)","Acting | 作曲","作曲 (1) & Acting (1)"
631,"徐冠春","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
632,"华传浩","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
633,"周传沧","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
634,"薛传纲","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
635,"张凤云","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
636,"张艳云","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
637,"朱国梁","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
638,"王传淞","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
639,"李倩影","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
640,"龚祥甫","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
641,"沈传锟","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
642,"龚世葵","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
643,"张世萼","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
644,"王世瑶","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
645,"胡君兰","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
646,"黄绍芬","Shanghai (state)","Shanghai Film Studio (2)","摄影","摄影 (2)"
647,"陈震祥","Shanghai (state)","Shanghai Film Studio (1)","摄影","摄影 (1)"
648,"李荣圻","Shanghai (state)","Shanghai Film Studio (1)","作曲","作曲 (1)"
649,"吴向之","Shanghai (state)","Shanghai Film Studio (1)","助理导演","助理导演 (1)"
