毕兴,Northeast,Northeast Film Studio (1),1954,Northeast,False
张学成,Northeast,Northeast Film Studio (1),1954,Northeast,False
江莉,Northeast,Northeast Film Studio (1),1954,Northeast,False
傅蕴荟,Northeast,Northeast Film Studio (1),1954,Northeast,False
赵尚英,Northeast,Northeast Film Studio (2) & Changchun Film Studio (1),1954,Northeast,False
孙人乐,Northeast,Northeast Film Studio (1),1954,Northeast,False
王云霞,Beijing,Northeast Film Studio (1) & Haiyan Film Studio (1) & Beijing Film Studio (3),1954,Northeast,False
于明志,Northeast,Northeast Film Studio (1),1954,Northeast,False
杨洪臣,Northeast,Northeast Film Studio (1),1954,Northeast,False
许诚,Northeast,Northeast Film Studio (1) & Changchun Film Studio (1),1954,Northeast,False
刘黧,Northeast,Northeast Film Studio (1),1954,Northeast,False
张放,Northeast,Northeast Film Studio (1),1954,Northeast,False
王毓文,Northeast,Northeast Film Studio (1),1954,Northeast,False
董兴林,Northeast,Northeast Film Studio (1),1954,Northeast,False
杨学芝,Northeast,Northeast Film Studio (1),1954,Northeast,False
杨楠,Northeast,Northeast Film Studio (1),1954,Northeast,False
刘丹,Northeast,Northeast Film Studio (1),1954,Northeast,False
崔淮,Northeast,Northeast Film Studio (1),1954,Northeast,False
杨森,Beijing,Northeast Film Studio (1) & August First Film Studio (8),1954,Northeast,False
侯相九,Northeast,Northeast Film Studio (1),1954,Northeast,False
苏毅,Northeast,Northeast Film Studio (1),1954,Northeast,False
王瑛,Beijing / Northeast,Northeast Film Studio (1) & August First Film Studio (1),1954,Northeast,False
黎丹,Northeast,Northeast Film Studio (1),1954,Northeast,False
迟日宽,Northeast,Northeast Film Studio (1),1954,Northeast,False
刘裕忠,Northeast,Northeast Film Studio (1),1954,Northeast,False
王英杰,Northeast,Northeast Film Studio (1),1954,Northeast,False
巴彦芳,Northeast,Northeast Film Studio (1),1954,Northeast,False
李金声,Northeast,Northeast Film Studio (1),1954,Northeast,False
刘金鼐,Northeast,Northeast Film Studio (1) & Changchun Film Studio (2),1954,Northeast,False
李克夫,Northeast,Northeast Film Studio (1),1954,Northeast,False
牟声,Northeast,Northeast Film Studio (1),1954,Northeast,False
刘守义,Northeast,Northeast Film Studio (1),1954,Northeast,False
袁明达,Northeast,Northeast Film Studio (2) & Changchun Film Studio (8),1954,Northeast,False
王书臣,Northeast,Northeast Film Studio (2) & Changchun Film Studio (1),1954,Northeast,False
李玉衡,Northeast,Northeast Film Studio (2),1954,Northeast,False
马琳,Northeast,Northeast Film Studio (2) & Changchun Film Studio (14),1954,Northeast,False
李青,Northeast,Northeast Film Studio (1),1954,Northeast,False
孟舜,Northeast,Northeast Film Studio (1) & Changchun Film Studio (2),1954,Northeast,False
郭艺文,Northeast,Northeast Film Studio (1) & Changchun Film Studio (5) & Pearl River Film Studio (1),1954,Northeast,False
王立夫,Northeast,Northeast Film Studio (1),1954,Northeast,False
吴子存,Northeast,Northeast Film Studio (1),1954,Northeast,False
李宝兰,Beijing,Northeast Film Studio (1) & Beijing Film Studio (2) & Hong Kong Fanhua Film Company (1),1954,Northeast,False
韩巨清,Beijing,Northeast Film Studio (1) & Changchun Film Studio (1) & Beijing Film Studio (4),1954,Northeast,False
刘燕生,Beijing / Northeast,Northeast Film Studio (1) & Beijing Film Studio (1),1954,Northeast,False
安震江,Beijing,Northeast Film Studio (1) & Changchun Film Studio (6) & Beijing Film Studio (8) & Tianjin Film Studio (1),1954,Northeast,False
刘世龙,Northeast,Northeast Film Studio (1) & Changchun Film Studio (13) & Inner Mongolia Film Studio (1),1954,Northeast,False
马明,Northeast,Northeast Film Studio (1) & Changchun Film Studio (5),1954,Northeast,False
侯润陶,Northeast,Northeast Film Studio (1),1954,Northeast,False
高克绳,Northeast,Northeast Film Studio (1),1954,Northeast,False
宁印生,Northeast,Northeast Film Studio (1),1954,Northeast,False
梅白,Northeast,Northeast Film Studio (1),1954,Northeast,False
俞林,Northeast,Northeast Film Studio (1),1954,Northeast,False
郭小川,Beijing / Northeast,Northeast Film Studio (1) & August First Film Studio (1),1954,Northeast,False
里坡,Beijing,Northeast Film Studio (1) & August First Film Studio (9) & Beijing Film Studio (2) & Tianma Film Studio (1),1954,Northeast,False
王一之,Northeast,Northeast Film Studio (1),1954,Northeast,False
徐琪,Northeast,Northeast Film Studio (1),1954,Northeast,False
郭书田,Beijing,Northeast Film Studio (1) & Changchun Film Studio (3) & Beijing Film Studio (7) & Xi'an Film Studio (1) & Tianjin Film Studio (1),1954,Northeast,False
李孟尧,Beijing,Northeast Film Studio (1) & Changchun Film Studio (6) & Beijing Film Studio (9),1954,Northeast,False
郎宗岳,Northeast,Northeast Film Studio (1),1954,Northeast,False
叶向云,Shanghai (state) / Northeast,Northeast Film Studio (1) & Haiyan Film Studio (1),1954,Northeast,False
任颐,Northeast,Northeast Film Studio (1) & Changchun Film Studio (16) & Harbin Film Studio (1),1954,Northeast,False
陈静波,Northeast,Northeast Film Studio (1),1954,Northeast,False
蓝兰,Northeast,Northeast Film Studio (1) & Changchun Film Studio (4),1954,Northeast,False
杨洗,Northeast,Northeast Film Studio (1) & Changchun Film Studio (5) & August First Film Studio (1),1954,Northeast,False
王茹,Northeast,Northeast Film Studio (1),1954,Northeast,False
孟宪英,Northeast,Northeast Film Studio (1) & Changchun Film Studio (5) & Harbin Film Studio (1),1954,Northeast,False
张井南,Xi'an,Northeast Film Studio (1) & Changchun Film Studio (3) & Xi'an Film Studio (5) & Beijing Film Studio (1),1954,Northeast,False
黄力加,Northeast,Northeast Film Studio (1) & Shanghai Film Studio (1) & Changchun Film Studio (15) & Inner Mongolia Film Studio (1),1954,Shanghai (state) / Northeast,False
徐苏灵,Shanghai (state),Northeast Film Studio (2) & Changchun Film Studio (1) & Jiangnan Film Studio (3) & Haiyan Film Studio (5) & 黎明影业公司 (1) & Guotai Film Company (1) & 中企影艺社 (1),1950,Shanghai (private),True
栾凤桐,Northeast,Northeast Film Studio (1),1954,Northeast,False
李心斌,Northeast,Northeast Film Studio (1),1954,Northeast,False
李永之,Northeast,Northeast Film Studio (1),1954,Northeast,False
刘茂勤,Northeast,Northeast Film Studio (1) & Changchun Film Studio (1),1954,Northeast,False
霍银贞,Canton / Northeast,Northeast Film Studio (1) & Pearl River Film Studio (1),1954,Northeast,False
李庆友,Northeast,Northeast Film Studio (1),1954,Northeast,False
王惠安,Northeast,Northeast Film Studio (1),1954,Northeast,False
金待莹,Northeast,Northeast Film Studio (1),1954,Northeast,False
李启昌,Northeast,Northeast Film Studio (1),1954,Northeast,False
张庭玉,Northeast,Northeast Film Studio (1),1954,Northeast,False
岚风,Northeast,Northeast Film Studio (1),1954,Northeast,False
薛惠玉,Northeast,Northeast Film Studio (1),1954,Northeast,False
于波萍,Northeast,Northeast Film Studio (1),1954,Northeast,False
王振有,Northeast,Northeast Film Studio (1),1954,Northeast,False
杜荣茂,Northeast,Northeast Film Studio (1),1954,Northeast,False
车明,Northeast,Northeast Film Studio (1) & Changchun Film Studio (7) & Pearl River Film Studio (1),1954,Northeast,False
申顾礼,Northeast,Northeast Film Studio (1) & Changchun Film Studio (13) & Xi'an Film Studio (1),1954,Northeast,False
王成斌,Northeast,Northeast Film Studio (1),1954,Northeast,False
陈伯华,Hubei / Northeast,Northeast Film Studio (1) & Wuhan Film Studio (1),1954,Northeast,False
王子林,Northeast,Northeast Film Studio (1),1954,Northeast,False
易克中,Northeast,Northeast Film Studio (1),1954,Northeast,False
李美云,Northeast,Northeast Film Studio (1),1954,Northeast,False
邱树森,Northeast,Northeast Film Studio (1),1954,Northeast,False
张春堂,Hubei / Northeast,Northeast Film Studio (1) & Wuhan Film Studio (1),1954,Northeast,False
周菊林,Northeast,Northeast Film Studio (1),1954,Northeast,False
张汉琴,Northeast,Northeast Film Studio (1),1954,Northeast,False
陈玉标,Northeast,Northeast Film Studio (1),1954,Northeast,False
杨少奎,Northeast,Northeast Film Studio (1),1954,Northeast,False
徐福林,Northeast,Northeast Film Studio (1),1954,Northeast,False
洪堤,Northeast,Northeast Film Studio (1) & Changchun Film Studio (9),1954,Northeast,False
王德安,Northeast,Northeast Film Studio (1) & Changchun Film Studio (2),1954,Northeast,False
李玉祥,Northeast,Northeast Film Studio (1),1954,Northeast,False
陈铿然,Shanghai (private) / Northeast,Northeast Film Studio (1) & 远东影业公司 (1),1949,Shanghai (private),True
尹义,Northeast,Northeast Film Studio (1),1954,Northeast,False
刘万春,Northeast,Northeast Film Studio (1),1954,Northeast,False
周文生,Northeast,Northeast Film Studio (1),1954,Northeast,False
余莹,Northeast,Northeast Film Studio (1),1954,Northeast,False
张禹田,Northeast,Northeast Film Studio (1) & Changchun Film Studio (13),1954,Northeast,False
孙维世,Beijing,Beijing Film Studio (1),1954,Beijing,False
王燕熙,Beijing,Beijing Film Studio (1),1954,Beijing,False
史美明,Beijing,Beijing Film Studio (1),1954,Beijing,False
刘恩泰,Beijing,Beijing Film Studio (1),1954,Beijing,False
邵冲飞,Beijing,Beijing Film Studio (2),1954,Beijing,False
咎文源,Beijing,Beijing Film Studio (1),1954,Beijing,False
徐小慧,Beijing,Beijing Film Studio (1),1954,Beijing,False
苏萍,Beijing,Beijing Film Studio (1),1954,Beijing,False
施善苹,Beijing,Beijing Film Studio (1),1954,Beijing,False
陆阳春,Beijing,Beijing Film Studio (1),1954,Beijing,False
马永田,Beijing,Beijing Film Studio (1),1954,Beijing,False
潘子钦,Beijing,Beijing Film Studio (1),1954,Beijing,False
陈沧洛,Beijing,Beijing Film Studio (1),1954,Beijing,False
谷峪,Beijing,Beijing Film Studio (1),1954,Beijing,False
李久芳,Beijing,Beijing Film Studio (1) & August First Film Studio (5),1954,Beijing,False
于中义,Beijing,Beijing Film Studio (10) & Changchun Film Studio (3) & Tianjin Film Studio (1),1954,Beijing,False
吴斌,Beijing / Shanghai (state),Beijing Film Studio (1) & Tianma Film Studio (1),1954,Beijing,False
索鲁夫,Beijing,Beijing Film Studio (1),1954,Beijing,False
张静,Beijing / Xi'an / Northeast,Beijing Film Studio (1) & Changchun Film Studio (1) & Xi'an Film Studio (1),1954,Beijing,False
张晶波,Beijing,Beijing Film Studio (1),1954,Beijing,False
蔡安安,Beijing,Shanghai Film Studio (1) & Beijing Film Studio (2),1954,Shanghai (state),False
杨公敏,Shanghai (state),Shanghai Film Studio (5) & Haiyan Film Studio (1) & Jiangnan Film Studio (3) & Tianma Film Studio (2),1954,Shanghai (state),False
李镛,Shanghai (state),Shanghai Film Studio (6) & Haiyan Film Studio (5) & Tianma Film Studio (1) & Jiangnan Film Studio (1) & Jiangsu Film Studio (1) & Pearl River Film Studio (1),1954,Shanghai (state),False
冯笑,Shanghai (state),Shanghai Film Studio (4) & Tianma Film Studio (9) & Jiangnan Film Studio (1) & Haiyan Film Studio (1),1954,Shanghai (state),False
周志峰,Shanghai (state),Shanghai Film Studio (1) & Tianma Film Studio (1),1954,Shanghai (state),False
于明德,Shanghai (state),Shanghai Film Studio (5) & Haiyan Film Studio (4) & Tianma Film Studio (11),1954,Shanghai (state),False
马立,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
舒适,Shanghai (state),Shanghai Film Studio (5) & Tianma Film Studio (3) & Haiyan Film Studio (1) & Jiangnan Film Studio (1) & Beijing Film Studio (1) & Hong Kong Jinsheng Film Company (1),1954,Shanghai (state),False
曹铎,Shanghai (state),Shanghai Film Studio (5) & Haiyan Film Studio (5),1954,Shanghai (state),False
郑健民,Beijing,Shanghai Film Studio (3) & Beijing Film Studio (4),1954,Shanghai (state),False
刘非,Shanghai (state),Shanghai Film Studio (3) & Jiangnan Film Studio (6) & Haiyan Film Studio (4) & Tianma Film Studio (1),1954,Shanghai (state),False
田陇,Beijing,Shanghai Film Studio (1) & Beijing Film Studio (2),1954,Shanghai (state),False
萧寿生,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
胡思庆,Shanghai (state),Shanghai Film Studio (1) & Haiyan Film Studio (1),1954,Shanghai (state),False
韩非,Shanghai (state),Shanghai Film Studio (2) & Tianma Film Studio (6) & Haiyan Film Studio (8) & Beijing Film Studio (1),1954,Shanghai (state),False
秦文,Beijing,Shanghai Film Studio (3) & Changchun Film Studio (1) & Beijing Film Studio (7) & 嘉年影业公司 (1),1949,Shanghai (private),True
孙百群,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
邵子和,Shanghai (state),Shanghai Film Studio (5) & Shandong Film Studio (1) & Haiyan Film Studio (2) & 新中华影业公司 (2),1951,Shanghai (private),True
张友良,Shanghai (state),Shanghai Film Studio (3) & Tianma Film Studio (1),1954,Shanghai (state),False
杜镇林,Shanghai (state) / Anhui,Shanghai Film Studio (1) & Anhui Film Studio (1),1954,Shanghai (state),False
蓝谷,Shanghai (state),Shanghai Film Studio (5) & Haiyan Film Studio (4) & Jiangnan Film Studio (2),1954,Shanghai (state),False
王苏江,Shanghai (state),Shanghai Film Studio (1) & Haiyan Film Studio (3),1954,Shanghai (state),False
苏曼薏,Shanghai (state),Shanghai Film Studio (2) & Changchun Film Studio (1) & Beijing Film Studio (1),1954,Shanghai (state),False
二林,Shanghai (state),Shanghai Film Studio (1) & Tianma Film Studio (4) & Jiangnan Film Studio (3),1954,Shanghai (state),False
杨蔚如,Shanghai (state),Shanghai Film Studio (2) & Haiyan Film Studio (4),1954,Shanghai (state),False
陈风,Shanghai (state) / Shanghai (private),Shanghai Film Studio (1) & Da Guangming Film Company (1),1952,Shanghai (private),True
黄冲,Shanghai (state),Shanghai Film Studio (3) & Haiyan Film Studio (1) & Jiangnan Film Studio (1) & Pearl River Film Studio (4) & Hong Kong Hongtu Film Company (1),1954,Shanghai (state),False
范新新,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
艾明之,Shanghai (state),Shanghai Film Studio (1) & Tianma Film Studio (2) & Jiangnan Film Studio (2) & Haiyan Film Studio (6),1954,Shanghai (state),False
崔文顺,Shanghai (state),Shanghai Film Studio (5) & Haiyan Film Studio (2) & Jiangnan Film Studio (1),1954,Shanghai (state),False
邓楠,Shanghai (state),Shanghai Film Studio (5) & Haiyan Film Studio (12) & Jiangnan Film Studio (2) & Tianma Film Studio (3),1954,Shanghai (state),False
王辛,Shanghai (state),Shanghai Film Studio (1) & Tianma Film Studio (2) & Haiyan Film Studio (2) & Pearl River Film Studio (1),1954,Shanghai (state),False
季虹,Shanghai (state),Shanghai Film Studio (3) & Jiangnan Film Studio (4) & Datong Film Company (1) & Guotai Film Company (1) & 华东影片经理公司 (1),1949,Shanghai (private),True
胡倬云,Shanghai (state),Shanghai Film Studio (6) & Jiangnan Film Studio (1) & Haiyan Film Studio (8) & Xinjiang Film Studio (1) & Hong Kong Jinsheng Film Company (1),1954,Shanghai (state),False
黎英海,Shanghai (state),Shanghai Film Studio (3) & Haiyan Film Studio (2),1954,Shanghai (state),False
陈锦荣,Shanghai (state),Shanghai Film Studio (4) & Jiangnan Film Studio (3) & Haiyan Film Studio (8) & Hong Kong Jinsheng Film Company (1) & Hong Kong Dapeng Film Company (1),1954,Shanghai (state),False
王少奇,Shanghai (state),Shanghai Film Studio (1) & Tianma Film Studio (1),1954,Shanghai (state),False
慕思荣,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
高锦堂,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
袁静,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
王姣,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
艾洪力,Northeast,Shanghai Film Studio (3) & Changchun Film Studio (4),1954,Shanghai (state),False
王提,Shanghai (state),Shanghai Film Studio (1) & Jiangnan Film Studio (1) & Shandong Film Studio (1),1954,Shanghai (state),False
魏健,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
戴胜潮,Shanghai (state),Shanghai Film Studio (2) & Haiyan Film Studio (2) & Tianma Film Studio (6) & Hong Kong Changhong Film Company (1),1954,Shanghai (state),False
陈忠豪,Shanghai (state),Shanghai Film Studio (4) & Haiyan Film Studio (9) & Pearl River Film Studio (1),1954,Shanghai (state),False
朱崇懋,Beijing,Shanghai Film Studio (1) & August First Film Studio (2),1954,Shanghai (state),False
姚牧,Beijing / Shanghai (state),Shanghai Film Studio (1) & Beijing Film Studio (1),1954,Shanghai (state),False
王为一,Shanghai (state) / Canton,Shanghai Film Studio (2) & Tianma Film Studio (2) & Pearl River Film Studio (4) & Hong Kong Hongtu Film Company (1),1954,Shanghai (state),False
白桦,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
吴漾,Beijing / Shanghai (state),Shanghai Film Studio (1) & August First Film Studio (1),1954,Shanghai (state),False
刘琼,Shanghai (state),Shanghai Film Studio (3) & Haiyan Film Studio (8) & Tianma Film Studio (2) & Anhui Film Studio (1),1954,Shanghai (state),False
范雪朋,Shanghai (state),Shanghai Film Studio (4) & Haiyan Film Studio (3) & Tianma Film Studio (8) & Beijing Film Studio (1),1954,Shanghai (state),False
牛舞,Shanghai (state),Shanghai Film Studio (3) & Haiyan Film Studio (1) & Jiangnan Film Studio (1) & Tianma Film Studio (3),1954,Shanghai (state),False
吴南山,Beijing,Shanghai Film Studio (1) & August First Film Studio (2),1954,Shanghai (state),False
陆云,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
彭华,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
杨华,Shanghai (state),Shanghai Film Studio (1) & Jiangnan Film Studio (1),1954,Shanghai (state),False
周森冠,Beijing,Shanghai Film Studio (1) & Changchun Film Studio (4) & Studio of Beijing Film Academy (1) & Beijing Film Studio (16) & Wuhan Film Studio (1),1954,Shanghai (state),False
任伟民,Northeast,Shanghai Film Studio (1) & Changchun Film Studio (18) & Inner Mongolia Film Studio (1),1954,Shanghai (state),False
何剑非,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
徐嘉彤,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
任申,Shanghai (state),Shanghai Film Studio (3) & Haiyan Film Studio (2),1954,Shanghai (state),False
阮裴,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
凌雷,Shanghai (state),Shanghai Film Studio (6) & Haiyan Film Studio (1) & Tianma Film Studio (5),1954,Shanghai (state),False
陆仲伯,Shanghai (state),Shanghai Film Studio (4) & Tianma Film Studio (2) & Haiyan Film Studio (11) & Hunan Film Studio (1) & Hong Kong Jinsheng Film Company (1),1954,Shanghai (state),False
丁里,Shanghai (state),Shanghai Film Studio (7) & August First Film Studio (1) & Tianma Film Studio (12),1954,Shanghai (state),False
王大卫,Shanghai (state),Shanghai Film Studio (1) & Shandong Film Studio (1) & Jiangnan Film Studio (3) & Haiyan Film Studio (4) & Xinjiang Film Studio (1) & Tianma Film Studio (1),1954,Shanghai (state) / Shandong,False
曾昌,Shanghai (state),Shanghai Film Studio (2) & Tianma Film Studio (2) & Haiyan Film Studio (1) & Wuhan Film Studio (1) & Pearl River Film Studio (1) & Hong Kong Hongtu Film Company (1),1954,Shanghai (state),False
卢钰,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
孙芋,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
韦纯葆,Shanghai (state),Shanghai Film Studio (2) & Tianma Film Studio (9),1954,Shanghai (state),False
王元元,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
黄沙,Shanghai (state),Shanghai Film Studio (1) & Haiyan Film Studio (1) & Hong Kong Dapeng Film Company (1) & Wenhua Film Company (1),1949,Shanghai (private),True
袁雪芬,Shanghai (state) / Shanghai (private),Shanghai Film Studio (1) & Wenhua Film Company (1),1949,Shanghai (private),True
张桂凤,Shanghai (state),Shanghai Film Studio (1) & Jiangnan Film Studio (1),1954,Shanghai (state),False
魏小云,Shanghai (state),Shanghai Film Studio (1) & Tianma Film Studio (1),1954,Shanghai (state),False
吕云浦,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
吴天芳,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
范瑞娟,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
吕瑞英,Shanghai (state),Shanghai Film Studio (1) & Haiyan Film Studio (1) & Hong Kong Jinsheng Film Company (1),1954,Shanghai (state),False
金艳芳,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
冯小侬,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
项彩莲,Shanghai (state),Shanghai Film Studio (1) & Tianma Film Studio (1),1954,Shanghai (state),False
刘如曾,Shanghai (state),Shanghai Film Studio (1) & Beijing Film Studio (1) & Jiangnan Film Studio (1) & Haiyan Film Studio (1) & Tianma Film Studio (1),1954,Shanghai (state),False
万国强,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
胡若思,Beijing,Shanghai Film Studio (1) & Beijing Film Studio (3),1954,Shanghai (state),False
孔兴友,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
田志高,Shanghai (state),Shanghai Film Studio (1) & Haiyan Film Studio (12) & Tianma Film Studio (1) & Xinjiang Film Studio (1),1954,Shanghai (state),False
张光宇,Beijing / Shanghai (state),Shanghai Film Studio (1) & Beijing Film Studio (1),1954,Shanghai (state),False
吴白萄,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
俞介君,Shanghai (state),Shanghai Film Studio (2) & Tianma Film Studio (1) & Hong Kong Jinsheng Film Company (1),1954,Shanghai (state),False
杨彻,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
谢鸣,Shanghai (state),Shanghai Film Studio (2),1954,Shanghai (state),False
王兰英,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
费兴生,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
程茹辛,Shanghai (state),Shanghai Film Studio (3) & Haiyan Film Studio (2),1954,Shanghai (state),False
郑华,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
李彦辉,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
上海市人民淮剧团-马仲怡,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
王健民,Shanghai (state),Shanghai Film Studio (1),1954,Shanghai (state),False
筱文艳,Shanghai (state),Shanghai Film Studio (1) & Haiyan Film Studio (1),1954,Shanghai (state),False
杨占魁,Shanghai (state),Shanghai Film Studio (1) & Haiyan Film Studio (1),1954,Shanghai (state),False
屠咸若,Shanghai (state),Shanghai Film Studio (2),1954,Shanghai (state),False
白沉,Shanghai (state) / Shandong,Shandong Film Studio (1) & Shanghai Film Studio (1),1954,Shandong,False
盖叫天,Shanghai (state) / Shandong,Shandong Film Studio (1) & Tianma Film Studio (1),1954,Shandong,False
李仲林,Shanghai (state) / Shandong,Shandong Film Studio (1) & Tianma Film Studio (1),1954,Shandong,False
孙勇刚,Shandong,Shandong Film Studio (1),1954,Shandong,False
林鹏程,Shandong,Shandong Film Studio (1),1954,Shandong,False
张少立,Shandong,Shandong Film Studio (1),1954,Shandong,False
王少楼,Shandong,Shandong Film Studio (1),1954,Shandong,False
李秋森,Shanghai (state) / Shandong,Shandong Film Studio (1) & Tianma Film Studio (1),1954,Shandong,False
王筱芳,Shandong,Shandong Film Studio (1),1954,Shandong,False
小盖叫天,Shandong,Shandong Film Studio (1),1954,Shandong,False
张佑福,Shanghai (state) / Shandong,Shandong Film Studio (1) & Tianma Film Studio (1),1954,Shandong,False
阎少泉,Shanghai (state) / Shandong,Shandong Film Studio (1) & Tianma Film Studio (1),1954,Shandong,False
孙耀敏,Shandong,Shandong Film Studio (1),1954,Shandong,False
黄裳,Shanghai (state) / Shandong,Shandong Film Studio (1) & Jiangnan Film Studio (1),1954,Shandong,False
蔡同源,Shandong,Shandong Film Studio (1),1954,Shandong,False
徐存和,Shandong,Shandong Film Studio (1),1954,Shandong,False
王燮元,Shanghai (state) / Hong Kong / Shandong,Shandong Film Studio (1) & Haiyan Film Studio (1) & Hong Kong Jinsheng Film Company (1),1954,Shandong,False
吴晓雷,Beijing,Central Newsreel and Documentary Film Studio (1),1954,Beijing,False
陈淡然,Beijing,Central Newsreel and Documentary Film Studio (1),1954,Beijing,False
任心田,Beijing,Central Newsreel and Documentary Film Studio (1),1954,Beijing,False
曾荣华,Beijing,Central Newsreel and Documentary Film Studio (1),1954,Beijing,False
许倩云,Beijing,Central Newsreel and Documentary Film Studio (1),1954,Beijing,False
陈书舫,Beijing,Central Newsreel and Documentary Film Studio (1),1954,Beijing,False
周企何,Beijing,Central Newsreel and Documentary Film Studio (1) & Beijing Film Studio (1),1954,Beijing,False
沙梅,Beijing,Central Newsreel and Documentary Film Studio (1),1954,Beijing,False
王官福,Beijing,Central Newsreel and Documentary Film Studio (1),1954,Beijing,False
郑伯昌,Beijing,Central Newsreel and Documentary Film Studio (1),1954,Beijing,False
吴少初,Beijing,Central Newsreel and Documentary Film Studio (1),1954,Beijing,False
林蓝,Northeast,Changchun Film Studio (1),1955,Northeast,False
赵维勤,Northeast,Changchun Film Studio (1),1955,Northeast,False
李锡祥,Northeast,Changchun Film Studio (2),1955,Northeast,False
张筠英,Northeast,Changchun Film Studio (2),1955,Northeast,False
张园,Northeast,Changchun Film Studio (13) & Shanghai Film Studio (1) & Beijing Film Studio (1) & Harbin Film Studio (1),1955,Northeast,False
吕大渝,Northeast,Changchun Film Studio (2),1955,Northeast,False
柳青,Northeast,Changchun Film Studio (1),1955,Northeast,False
姚相,Northeast,Changchun Film Studio (1),1955,Northeast,False
吴文敏,Northeast,Changchun Film Studio (1),1955,Northeast,False
刘家彬,Northeast,Changchun Film Studio (1),1955,Northeast,False
陈克然,Northeast,Changchun Film Studio (8),1955,Northeast,False
赵维仁,Northeast,Changchun Film Studio (1),1955,Northeast,False
赵鹤年,Northeast,Changchun Film Studio (1),1955,Northeast,False
王龙楣,Northeast,Changchun Film Studio (1),1955,Northeast,False
王玲,Northeast,Changchun Film Studio (1),1955,Northeast,False
郭言,Northeast,Changchun Film Studio (1),1955,Northeast,False
高光,Northeast,Changchun Film Studio (1),1955,Northeast,False
范基伯,Northeast,Changchun Film Studio (1),1955,Northeast,False
梁玉章,Northeast,Changchun Film Studio (1),1955,Northeast,False
王光明,Northeast,Changchun Film Studio (1),1955,Northeast,False
张金兰,Northeast,Changchun Film Studio (1),1955,Northeast,False
蔡新和,Northeast,Changchun Film Studio (1),1955,Northeast,False
言苏里,Northeast,Changchun Film Studio (1),1955,Northeast,False
乔羽,Northeast,Changchun Film Studio (9) & Beijing Film Studio (2),1955,Northeast,False
罗雄岩,Northeast,Changchun Film Studio (1),1955,Northeast,False
刘惠芳,Northeast,Changchun Film Studio (1),1955,Northeast,False
王玉芳,Northeast,Changchun Film Studio (1),1955,Northeast,False
朱丹西,Beijing / Northeast,Changchun Film Studio (1) & August First Film Studio (1),1955,Northeast,False
孙穆,Northeast,Changchun Film Studio (3),1955,Northeast,False
史超,Beijing,Changchun Film Studio (2) & August First Film Studio (3),1955,Northeast,False
田全祥,Northeast,Changchun Film Studio (1),1955,Northeast,False
段斌,Northeast,Changchun Film Studio (6),1955,Northeast,False
方文超,Northeast,Changchun Film Studio (1),1955,Northeast,False
陶鹏,Northeast,Changchun Film Studio (1),1955,Northeast,False
苏娅,Northeast,Changchun Film Studio (1),1955,Northeast,False
刘莲池,Northeast,Changchun Film Studio (2) & Emei Film Studio (1),1955,Northeast,False
舍旺,Northeast,Changchun Film Studio (1),1955,Northeast,False
张保箴,Northeast,Changchun Film Studio (1),1955,Northeast,False
白乐安,Northeast,Changchun Film Studio (1),1955,Northeast,False
吴淑昆,Northeast,Changchun Film Studio (1),1955,Northeast,False
林涛,Canton / Northeast,Changchun Film Studio (1) & Pearl River Film Studio (1),1955,Northeast,False
