Id,Label,GeoCategory,Affilations,Main Role,All Roles
325,"奇梦石","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
326,"徐曼","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
327,"徐缓","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
328,"袁蓉","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
329,"高正","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
330,"郭玲","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
331,"黄温如","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
332,"梁明","Shanghai (private)","Kunlun Film Company (1) & Datong Film Company (1)","Acting","Acting (2)"
333,"高依云","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
334,"许蓝","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
335,"章曼苹","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
336,"张乾","Shanghai (private)","Kunlun Film Company (2)","Acting","Acting (2)"
337,"张婉","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
338,"张逸生","Shanghai (private)","Kunlun Film Company (1) & Datong Film Company (1)","Acting","Acting (2)"
339,"傅惠珍","Shanghai (private)","Kunlun Film Company (1) & 嘉年影业公司 (1)","Acting","Acting (2)"
340,"张庆芬","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
341,"程梦莲","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
342,"农中南","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
343,"汪漪","Shanghai (private)","Kunlun Film Company (1) & 中企影艺社 (1) & Datong Film Company (1)","Acting","Acting (3)"
344,"熊伟","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
345,"关鹏","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
346,"应萱","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
347,"蓝优心","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
348,"苏英","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
349,"苏茵","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
350,"苏曼意","Shanghai (private)","Kunlun Film Company (1) & Datong Film Company (1) & 中央电影摄影场二厂 (1)","Acting","Acting (3)"
351,"谭云","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
352,"韩仲良","Shanghai (private)","Kunlun Film Company (1)","摄影","摄影 (1)"
353,"裘葛","Shanghai (private)","Kunlun Film Company (2)","摄影 | Camera","摄影 (1) & Camera (1)"
354,"张汉臣","Shanghai (private)","Kunlun Film Company (1) & 远东影业公司 (1)","布景 | Filmset","布景 (1) & Filmset (1)"
355,"林秉生","Shanghai (private)","Kunlun Film Company (1)","录音","录音 (1)"
356,"韦布","Shanghai (private)","Kunlun Film Company (1)","制片主任","制片主任 (1)"
357,"朱今明","Shanghai (private)","Kunlun Film Company (2)","摄影顾问 | Camera","摄影顾问 (1) & Camera (1)"
358,"郭弈辉","Shanghai (private)","Kunlun Film Company (1)","摄影助理","摄影助理 (1)"
359,"辛汉文","Shanghai (private)","Kunlun Film Company (1)","造型设计","造型设计 (1)"
360,"罗雨秋","Shanghai (private)","Kunlun Film Company (1)","布景助理","布景助理 (1)"
361,"刘广阶","Shanghai (private)","Kunlun Film Company (1)","录音助理","录音助理 (1)"
362,"薛慎行","Shanghai (private)","Kunlun Film Company (1)","录音助理","录音助理 (1)"
363,"丁伯和","Shanghai (roc) / Shanghai (private)","Kunlun Film Company (1) & 中央电影摄影场一厂 (1)","配音 | Sound","配音 (1) & Sound (1)"
364,"方徨","Shanghai (private)","Kunlun Film Company (1)","剧务","剧务 (1)"
365,"徐少文","Shanghai (private)","Kunlun Film Company (1)","场记","场记 (1)"
366,"毅华","Shanghai (private)","Kunlun Film Company (1)","场务","场务 (1)"
367,"姚永福","Shanghai (private)","Kunlun Film Company (2)","Makeup | 化妆","化妆 (1) & Makeup (1)"
368,"乐羽侯","Shanghai (private)","Kunlun Film Company (1)","化妆","化妆 (1)"
369,"庄凯卢","Shanghai (private)","Kunlun Film Company (1)","道具","道具 (1)"
370,"陆伯勤","Shanghai (private)","Kunlun Film Company (1)","服装","服装 (1)"
371,"傅正义","Shanghai (private)","Kunlun Film Company (2)","剪接 | Editing","剪接 (1) & Editing (1)"
372,"周教大","Shanghai (private)","Kunlun Film Company (1)","洗印","洗印 (1)"
373,"徐而前","Shanghai (private)","Kunlun Film Company (1)","洗印","洗印 (1)"
374,"吴增荣","Shanghai (private)","Kunlun Film Company (1)","洗印","洗印 (1)"
375,"裴冲","Shanghai (private)","新时代影业公司 (Hong Kong) (1)","Director","Director (1)"
376,"叶逸芳","Shanghai (private)","新时代影业公司 (Hong Kong) (1)","Scriptwriter","Scriptwriter (1)"
377,"王丹凤","Shanghai (private)","新时代影业公司 (Hong Kong) (1)","Acting","Acting (1)"
378,"严俊","Shanghai (private)","新时代影业公司 (Hong Kong) (1) & 中企影艺社 (1) & 大华电影企业公司 (1)","Acting","Acting (3)"
379,"罗兰","Shanghai (private)","新时代影业公司 (Hong Kong) (1) & 中企影艺社 (1)","Acting","Acting (2)"
380,"殷秀岑","Shanghai (private)","新时代影业公司 (Hong Kong) (1) & 嘉年影业公司 (1) & Guotai Film Company (1) & 嘉华影业公司 (1)","Acting","Acting (4)"
381,"梅邨","Shanghai (private)","新时代影业公司 (Hong Kong) (1)","Acting","Acting (1)"
382,"岳枫","Shanghai (private)","中企影艺社 (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
383,"井淼","Shanghai (private)","中企影艺社 (1)","Acting","Acting (1)"
384,"项堃","Shanghai (private)","中企影艺社 (1) & 华侨影业公司 (Hong Kong) (1)","Acting","Acting (2) & Director (1) & Executive-Producer (1)"
385,"孙敬","Shanghai (private)","中企影艺社 (1)","Director","Director (1)"
386,"方泓","Shanghai (private)","中企影艺社 (1)","Scriptwriter","Scriptwriter (1)"
387,"欧阳莎菲","Shanghai (private)","中企影艺社 (1) & 新中华影业公司 (1) & 嘉华影业公司 (1) & 大华电影企业公司 (1)","Acting","Acting (4)"
388,"毛燕华","Shanghai (private)","中企影艺社 (1)","Acting","Acting (1)"
389,"高博","Shanghai (private)","中企影艺社 (1) & Datong Film Company (1)","Acting","Acting (2)"
390,"卫禹平","Shanghai (private)","中企影艺社 (1)","Acting","Acting (1)"
391,"蓝莺莺","Shanghai (private)","中企影艺社 (1)","Acting","Acting (1)"
392,"韩兰根","Shanghai (private)","华光影业制片厂 (1) & 嘉年影业公司 (1) & 新中华影业公司 (1) & 中央电影摄影场一厂 (1)","Acting","Director (1) & Acting (4)"
393,"龚硕平","Shanghai (private)","华光影业制片厂 (1)","Scriptwriter","Scriptwriter (1)"
394,"章志直","Shanghai (private)","华光影业制片厂 (1) & 嘉年影业公司 (1) & 新中华影业公司 (1) & 远东影业公司 (1) & Guotai Film Company (1) & 嘉华影业公司 (1)","Acting","Acting (5) & Stage-Manager (1)"
395,"陈嬿","Shanghai (private)","华光影业制片厂 (1)","Acting","Acting (1)"
396,"朱月影","Shanghai (private)","华光影业制片厂 (1)","Acting","Acting (1)"
397,"金川","Shanghai (private)","华光影业制片厂 (1) & Datong Film Company (1)","Acting","Acting (2)"
398,"杨诚","Shanghai (private)","华光影业制片厂 (1)","Acting","Acting (1)"
399,"李黎明","Shanghai (private)","华光影业制片厂 (1)","Acting","Acting (1)"
400,"傅梅","Shanghai (private)","华光影业制片厂 (1)","Acting","Acting (1)"
401,"崔碧玉","Shanghai (private)","华光影业制片厂 (1)","Acting","Acting (1)"
402,"钱步铭","Shanghai (private)","华光影业制片厂 (1)","Acting | Stage-Manager","Stage-Manager (1) & Acting (1)"
403,"马忠英","Shanghai (private)","华光影业制片厂 (1) & 远东影业公司 (1)","Acting","Acting (2)"
404,"何梅影","Shanghai (private)","华光影业制片厂 (1)","Acting","Acting (1)"
405,"高文亮","Shanghai (private)","华光影业制片厂 (1)","Producer","Producer (1)"
406,"高鹤鸣","Shanghai (private)","华光影业制片厂 (1)","Assistant-Director","Assistant-Director (1)"
407,"仲慰","Shanghai (private)","华光影业制片厂 (1)","Filmset","Filmset (1)"
408,"盛余泳","Shanghai (private)","华光影业制片厂 (1)","Camera","Camera (1)"
409,"方沛霖","Shanghai (private)","嘉年影业公司 (1)","Director","Director (1)"
410,"吴铁翼","Shanghai (private)","嘉年影业公司 (1)","Scriptwriter","Scriptwriter (1)"
411,"周伯勋","Shanghai (private)","嘉年影业公司 (1) & Datong Film Company (1) & Guotai Film Company (1)","Acting","Acting (3) & Stage-Manager (1) & Executive-Producer (1)"
412,"乔奇","Shanghai (private)","嘉年影业公司 (1) & Datong Film Company (1)","Acting","Acting (2)"
413,"怀锦","Shanghai (private)","嘉年影业公司 (1)","Acting","Acting (1)"
414,"范莱","Shanghai (roc) / Shanghai (private)","嘉年影业公司 (1) & 中央电影摄影场二厂 (1)","Acting","Acting (2)"
415,"言慧珠","Shanghai (private)","嘉年影业公司 (1)","Acting","Acting (1)"
416,"宏霞","Shanghai (private)","嘉年影业公司 (1)","Acting","Acting (1)"
417,"吴江海","Shanghai (private)","嘉年影业公司 (1)","Sound","Sound (1)"
418,"林圣清","Shanghai (private)","嘉年影业公司 (1)","Sound","Sound (1)"
419,"包时","Shanghai (private)","嘉年影业公司 (1)","Producer","Producer (1)"
420,"吴永刚","Shanghai (private)","嘉年影业公司 (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
421,"苏芸","Shanghai (private)","嘉年影业公司 (1)","Acting","Acting (1)"
422,"秦文","Shanghai (private)","嘉年影业公司 (1)","Acting","Acting (1)"
423,"吴承镛","Shanghai (private)","嘉年影业公司 (1)","Producer","Producer (1)"
424,"李生伟","Shanghai (private)","嘉年影业公司 (1)","Camera","Camera (1)"
425,"沈西琳","Shanghai (private)","华侨影业公司 (Hong Kong) (1)","Executive-Producer | Director","Director (1) & Executive-Producer (1)"
426,"叶小铿","Shanghai (private)","华侨影业公司 (Hong Kong) (1)","Acting","Acting (1)"
427,"张雁","Shanghai (roc) / Shanghai (private)","华侨影业公司 (Hong Kong) (1) & 中央电影摄影场二厂 (1)","Acting","Acting (2)"
428,"董霖","Shanghai (private)","华侨影业公司 (Hong Kong) (1) & Kunlun Film Company (1)","Acting","Acting (2)"
429,"叶高","Shanghai (private)","华侨影业公司 (Hong Kong) (1)","Acting","Acting (1)"
430,"张立德","Shanghai (private)","华侨影业公司 (Hong Kong) (1) & Kunlun Film Company (1)","Acting","Acting (2)"
431,"寇嘉弼","Shanghai (private)","华侨影业公司 (Hong Kong) (1)","Acting","Acting (1)"
432,"梁笃生","Shanghai (private)","华侨影业公司 (Hong Kong) (1)","Acting","Acting (1)"
433,"李君侠","Shanghai (private)","华侨影业公司 (Hong Kong) (1)","Producer","Producer (1)"
434,"萧家点","Shanghai (private)","华侨影业公司 (Hong Kong) (1)","Producer","Producer (1)"
435,"杨小仲","Shanghai (private)","新中华影业公司 (1) & Guotai Film Company (1)","Scriptwriter | Director","Director (2) & Scriptwriter (2)"
436,"张翼","Shanghai (private)","新中华影业公司 (1)","Acting","Acting (1)"
437,"杨志卿","Shanghai (private)","新中华影业公司 (1) & 嘉华影业公司 (1) & 大华电影企业公司 (1)","Acting","Acting (3)"
438,"周起","Shanghai (private)","新中华影业公司 (1)","Acting","Acting (1)"
439,"杨芳菁","Shanghai (private)","新中华影业公司 (1)","Acting","Acting (1)"
440,"顾梦鹤","Shanghai (private)","新中华影业公司 (1) & 嘉华影业公司 (1) & 中央电影摄影场二厂 (1)","Acting","Acting (3)"
441,"陶由","Shanghai (private)","新中华影业公司 (1)","Acting","Acting (1)"
442,"谭光友","Shanghai (private)","新中华影业公司 (1)","Acting","Acting (1)"
443,"陈铿然","Shanghai (private)","远东影业公司 (1)","Director","Director (1)"
444,"李之华","Shanghai (private)","远东影业公司 (1)","Scriptwriter","Scriptwriter (1)"
445,"Nikolai Alexeevich Ostrovsky","Shanghai (private)","远东影业公司 (1)","Scriptwriter","Scriptwriter (1)"
446,"唐槐秋","Shanghai (private)","远东影业公司 (1)","Acting","Acting (1)"
447,"李纬","Shanghai (private)","远东影业公司 (1)","Acting","Acting (1)"
448,"何剑飞","Shanghai (roc) / Shanghai (private)","远东影业公司 (1) & 中央电影摄影场一厂 (1)","Acting","Acting (2)"
449,"陈珉","Shanghai (private)","远东影业公司 (1)","Acting","Acting (1)"
450,"黄贻钧","Shanghai (roc) / Shanghai (private)","远东影业公司 (1) & 中央电影摄影场一厂 (1)","Music","Music (2)"
451,"陆洪恩","Shanghai (private)","远东影业公司 (1)","Music","Music (1)"
452,"薛伯青","Shanghai (private)","远东影业公司 (1) & 大华电影企业公司 (1)","Camera","Camera (2)"
453,"薛岱云","Shanghai (private)","远东影业公司 (1)","Camera","Camera (1)"
454,"许明","Shanghai (private)","远东影业公司 (1)","Editing","Editing (1)"
455,"李洪泉","Shanghai (private)","远东影业公司 (1)","Makeup","Makeup (1)"
456,"应云卫","Shanghai (roc) / Shanghai (private)","远东影业公司 (1) & 中央电影摄影场二厂 (1)","Producer","Producer (2) & Director (1)"
457,"吴仞之","Shanghai (private)","Datong Film Company (1)","Scriptwriter","Scriptwriter (1)"
458,"史原","Shanghai (private)","Datong Film Company (1)","Acting","Acting (1)"
459,"韩涛","Shanghai (private)","Datong Film Company (2)","Acting","Acting (2)"
460,"黄汉","Shanghai (private)","Datong Film Company (1)","Director","Director (1)"
461,"赵清阁","Shanghai (private)","Datong Film Company (1)","Scriptwriter","Scriptwriter (1)"
462,"江山","Shanghai (private)","Datong Film Company (1)","Acting","Acting (1)"
463,"何兆璋","Shanghai (private)","Datong Film Company (1)","Director","Director (1)"
464,"许之乔","Shanghai (private)","Datong Film Company (1)","Scriptwriter","Scriptwriter (1)"
465,"张鸿眉","Shanghai (private)","Datong Film Company (1)","Acting","Acting (1)"
466,"季虹","Shanghai (private)","Datong Film Company (1)","Acting","Acting (1)"
467,"姜祖麟","Shanghai (private)","Datong Film Company (1) & Kunlun Film Company (1)","Acting","Acting (2)"
468,"汤晓丹","Shanghai (private)","Datong Film Company (1)","Director","Director (1)"
469,"徐昌霖","Shanghai (private)","Datong Film Company (1) & Guotai Film Company (1)","Scriptwriter","Scriptwriter (2) & Director (1)"
470,"金焰","Shanghai (private)","Datong Film Company (1)","Acting","Acting (1)"
471,"秦怡","Shanghai (private)","Datong Film Company (1)","Acting","Acting (1)"
472,"陈翼青","Shanghai (private)","Guotai Film Company (1)","Director","Director (1)"
473,"曹慧麟","Shanghai (private)","Guotai Film Company (1)","Acting","Acting (1)"
474,"屠光启","Shanghai (private)","嘉华影业公司 (1) & 大华电影企业公司 (1)","Director","Director (2) & Scriptwriter (1)"
475,"杨忠源","Shanghai (private)","嘉华影业公司 (1)","Scriptwriter","Scriptwriter (1)"
476,"陈天国","Shanghai (private)","嘉华影业公司 (1)","Acting","Acting (1)"
477,"张琬","Shanghai (private)","嘉华影业公司 (1)","Acting","Acting (1)"
478,"桑弧","Shanghai (private)","Wenhua Film Company (1)","Director","Director (1)"
479,"黄沙","Shanghai (private)","Wenhua Film Company (1)","Director","Director (1)"
480,"范瑞媚","Shanghai (private)","Wenhua Film Company (1)","Acting","Acting (1)"
481,"傅全香","Shanghai (private)","Wenhua Film Company (1)","Acting","Acting (1)"
482,"徐玉兰","Shanghai (private)","Wenhua Film Company (1)","Acting","Acting (1)"
483,"王文娟","Shanghai (private)","Wenhua Film Company (1)","Acting","Acting (1)"
484,"袁雪芬","Shanghai (private)","Wenhua Film Company (1)","Acting","Acting (1)"
485,"筱小招","Shanghai (private)","Wenhua Film Company (1)","Acting","Acting (1)"
486,"吴小楼","Shanghai (private)","Wenhua Film Company (1)","Acting","Acting (1)"
487,"竺水招","Shanghai (private)","Wenhua Film Company (1)","Acting","Acting (1)"
488,"戚雅仙","Shanghai (private)","Wenhua Film Company (1)","Acting","Acting (1)"
489,"牛汉诚","Shanghai (private)","Wenhua Film Company (1)","Property","Property (1)"
490,"倪亦非","Shanghai (private)","Wenhua Film Company (1)","Makeup","Makeup (1)"
491,"唐煌","Shanghai (roc)","中央电影摄影场一厂 (1)","Director","Director (1)"
492,"易文","Shanghai (roc)","中央电影摄影场一厂 (1)","Scriptwriter","Scriptwriter (1)"
493,"邵华","Shanghai (roc)","中央电影摄影场一厂 (1)","Acting","Acting (1)"
494,"岳路","Shanghai (roc)","中央电影摄影场一厂 (1)","Acting","Acting (1)"
495,"文波士","Shanghai (roc)","中央电影摄影场一厂 (1)","Acting","Acting (1)"
496,"莲蒂","Shanghai (roc)","中央电影摄影场一厂 (1)","Acting","Acting (1)"
497,"文泉","Shanghai (roc)","中央电影摄影场一厂 (1)","Acting","Acting (1)"
498,"杜骊珠","Shanghai (roc)","中央电影摄影场一厂 (1)","Acting","Acting (1)"
499,"孙侠","Shanghai (roc)","中央电影摄影场一厂 (1)","Acting","Acting (1)"
500,"郭平","Shanghai (roc)","中央电影摄影场一厂 (1)","Acting","Acting (1)"
501,"杨雪如","Shanghai (roc)","中央电影摄影场一厂 (1)","Acting","Acting (1)"
502,"田太宣","Shanghai (roc)","中央电影摄影场一厂 (1)","Acting","Acting (1)"
503,"戴学庐","Shanghai (roc)","中央电影摄影场一厂 (1)","Acting","Acting (1)"
504,"高秋","Shanghai (roc)","中央电影摄影场一厂 (1)","Acting","Acting (1)"
505,"杜小珠","Shanghai (roc)","中央电影摄影场一厂 (1)","Acting","Acting (1)"
506,"罗学濂","Shanghai (roc)","中央电影摄影场一厂 (1) & 中央电影摄影场二厂 (1)","Executive-Producer","Executive-Producer (2)"
507,"裘逸苇","Shanghai (roc)","中央电影摄影场一厂 (1)","Producer","Producer (1)"
508,"董健","Shanghai (roc)","中央电影摄影场一厂 (1)","Camera","Camera (1)"
509,"庄文郎","Shanghai (roc)","中央电影摄影场一厂 (1)","Editing","Editing (1)"
510,"李永周","Shanghai (roc)","中央电影摄影场一厂 (1)","Property","Property (1)"
511,"韩辛","Shanghai (roc)","中央电影摄影场一厂 (1)","Art","Art (1)"
512,"葛师承","Shanghai (roc)","中央电影摄影场一厂 (1)","Filmset","Filmset (1)"
513,"戈永良","Shanghai (roc)","中央电影摄影场一厂 (1)","Art","Art (1)"
514,"王沧","Shanghai (roc)","中央电影摄影场一厂 (1)","Filmset","Filmset (1)"
515,"王铁彬","Shanghai (roc)","中央电影摄影场一厂 (1)","Makeup","Makeup (1)"
516,"金杏庵","Shanghai (roc)","中央电影摄影场一厂 (1)","Stage-Manager","Stage-Manager (1)"
517,"赵小亭","Shanghai (roc)","中央电影摄影场一厂 (1)","Stage-Manager","Stage-Manager (1)"
518,"陈文泉","Shanghai (roc)","中央电影摄影场一厂 (1)","Assistant-Director","Assistant-Director (1)"
519,"傅启疆","Shanghai (roc)","中央电影摄影场一厂 (1)","Sound","Sound (1)"
520,"童芷苓","Shanghai (private)","Guotai Film Company (1)","Acting","Acting (1)"
521,"石羽","Shanghai (private)","Guotai Film Company (1)","Acting","Acting (1)"
522,"束夷","Shanghai (private)","Guotai Film Company (1)","Acting","Acting (1)"
523,"王豪","Shanghai (private)","Guotai Film Company (1)","Acting","Acting (1)"
524,"周诗穆","Shanghai (private)","Guotai Film Company (1)","Camera","Camera (1)"
525,"柳中浩","Shanghai (private)","Guotai Film Company (1)","Producer","Producer (1)"
526,"吴天","Shanghai (roc)","中央电影摄影场二厂 (1)","Scriptwriter","Scriptwriter (1)"
527,"张慧灵","Shanghai (roc)","中央电影摄影场二厂 (1)","Acting","Acting (1)"
528,"张伐","Shanghai (roc)","中央电影摄影场二厂 (1)","Acting","Acting (1)"
529,"顾温厚","Shanghai (roc)","中央电影摄影场二厂 (1)","Camera","Camera (1)"
530,"董克毅","Shanghai (roc)","中央电影摄影场二厂 (1)","Camera","Camera (1)"
531,"叶苗","Shanghai (roc)","中央电影摄影场二厂 (1)","Assistant-Director","Assistant-Director (1)"
532,"薛志昌","Shanghai (roc)","中央电影摄影场二厂 (1)","Sound","Sound (1)"
533,"蓝马","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
534,"傅伯棠","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
535,"卫江","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
536,"许兰","Shanghai (private)","Kunlun Film Company (1)","Acting","Acting (1)"
537,"任宗德","Shanghai (private)","Kunlun Film Company (1)","Producer","Producer (1)"
538,"夏云瑚","Shanghai (private)","Kunlun Film Company (1)","Producer","Producer (1)"
539,"郭奕耀","Shanghai (private)","Kunlun Film Company (1)","Camera","Camera (1)"
540,"邬廷芳","Shanghai (private)","Kunlun Film Company (1)","Editing","Editing (1)"
541,"姚志荣","Shanghai (private)","Kunlun Film Company (1)","Property","Property (1)"
542,"曹明","Shanghai (private)","Kunlun Film Company (1)","Costume","Costume (1)"
543,"梁英俊","Shanghai (private)","Kunlun Film Company (1)","Stage-Manager","Stage-Manager (1)"
544,"郑伯璋","Shanghai (private)","Kunlun Film Company (1)","Sound","Sound (1)"
