id,pri,dg,yr,lat,long
0,FALSE,Northeast,1949,44.13611,125.46291
0,FALSE,Northeast,1950,43.91878,125.66034
0,FALSE,Northeast,1951,44.11179,125.57397
0,FALSE,Northeast,1952,43.84530,125.41181
0,FALSE,Northeast,1953,44.26695,125.46107
0,FALSE,Northeast,1954,44.13487,125.46121
0,FALSE,Northeast,1955,43.86165,125.57163
0,FALSE,Northeast,1956,43.83950,125.47269
0,FALSE,Northeast,1957,44.26071,125.53535
0,FALSE,Northeast,1958,44.25457,125.45348
0,FALSE,Northeast,1959,44.06381,125.43896
1,FALSE,Northeast,1949,44.25831,125.53688
1,FALSE,Northeast,1950,43.84352,125.77616
1,FALSE,Northeast,1951,44.03364,125.75017
1,FALSE,Northeast,1952,44.27892,125.53717
1,FALSE,Northeast,1953,44.22067,125.65792
1,FALSE,Northeast,1954,44.09066,125.50807
1,FALSE,Northeast,1955,43.92313,125.44723
1,FALSE,Northeast,1956,43.94143,125.72209
1,FALSE,Northeast,1957,44.25852,125.71367
1,FALSE,Northeast,1958,43.86455,125.64166
1,FALSE,Northeast,1959,44.29801,125.41374
1,FALSE,Northeast,1960,43.82330,125.55341
1,FALSE,Northeast,1961,44.29015,125.67328
1,FALSE,Northeast,1962,44.18350,125.32645
2,FALSE,Northeast,1949,43.99977,125.37977
2,FALSE,Northeast,1950,44.20275,125.61835
2,FALSE,Northeast,1951,43.82249,125.74081
2,FALSE,Northeast,1952,44.10121,125.81311
2,FALSE,Northeast,1953,44.05440,125.76137
2,FALSE,Northeast,1954,43.88076,125.44063
2,FALSE,Northeast,1955,44.30623,125.37766
2,FALSE,Northeast,1956,44.30212,125.55808
2,FALSE,Northeast,1957,44.05194,125.78708
2,FALSE,Northeast,1958,44.31280,125.57038
2,FALSE,Northeast,1959,44.19272,125.33050
2,FALSE,Northeast,1960,44.24267,125.72889
2,FALSE,Northeast,1961,44.29911,125.61538
2,FALSE,Northeast,1962,44.24843,125.57562
2,FALSE,Northeast,1963,43.86637,125.41694
2,FALSE,Northeast,1964,44.29362,125.39331
2,FALSE,Northeast,1965,43.98117,125.75769
3,FALSE,Northeast,1949,43.89629,125.78119
3,FALSE,Northeast,1950,40.33951,116.52946
3,FALSE,Northeast,1951,40.05157,116.88445
3,FALSE,Northeast,1952,44.19440,125.74619
3,FALSE,Northeast,1953,44.25711,125.72565
3,FALSE,Northeast,1954,44.01633,125.77308
3,FALSE,Northeast,1955,39.99573,116.87207
3,FALSE,Northeast,1956,43.83568,125.61107
3,FALSE,Northeast,1957,43.89228,125.43195
4,FALSE,Northeast,1949,43.92678,125.62349
4,FALSE,Northeast,1950,44.05471,125.47154
5,FALSE,Northeast,1949,43.96018,125.35652
5,FALSE,Northeast,1950,44.02060,125.71260
5,FALSE,Northeast,1951,44.01732,125.42455
5,FALSE,Northeast,1952,44.30357,125.50059
5,FALSE,Northeast,1953,43.84378,125.75001
5,FALSE,Northeast,1954,40.04897,116.43868
5,FALSE,Northeast,1955,39.97245,116.61905
5,FALSE,Northeast,1956,39.95951,116.87563
5,FALSE,Northeast,1957,40.19965,116.44813
5,FALSE,Northeast,1958,44.06213,125.65708
5,FALSE,Northeast,1959,44.02146,125.36804
5,FALSE,Northeast,1960,40.08691,116.85141
5,FALSE,Northeast,1961,31.33224,121.58681
5,FALSE,Northeast,1962,31.30577,121.56124
5,FALSE,Northeast,1963,31.66301,121.68252
5,FALSE,Northeast,1964,31.25597,121.91231
5,FALSE,Northeast,1965,44.29150,125.73466
6,FALSE,Northeast,1949,44.06763,125.55267
6,FALSE,Northeast,1950,43.90543,125.75156
6,FALSE,Northeast,1951,44.00390,125.37720
6,FALSE,Northeast,1952,43.87907,125.74278
6,FALSE,Northeast,1953,44.26374,125.32389
6,FALSE,Northeast,1954,44.11108,125.42924
6,FALSE,Northeast,1955,44.29278,125.69465
6,FALSE,Northeast,1956,43.95069,125.61022
6,FALSE,Northeast,1957,44.01600,125.42025
6,FALSE,Northeast,1958,44.01226,125.36883
6,FALSE,Northeast,1959,39.98823,116.46493
6,FALSE,Northeast,1960,40.24119,116.50681
6,FALSE,Northeast,1961,40.19838,116.80021
6,FALSE,Northeast,1962,40.15710,116.85524
6,FALSE,Northeast,1963,39.92889,116.42465
6,FALSE,Northeast,1964,40.20925,116.57469
6,FALSE,Northeast,1965,40.02454,116.87616
6,FALSE,Northeast,1966,40.13961,116.84880
7,FALSE,Northeast,1949,44.10353,125.70109
7,FALSE,Northeast,1950,44.18555,125.46301
7,FALSE,Northeast,1951,39.91818,116.68903
7,FALSE,Northeast,1952,44.04816,125.34145
7,FALSE,Northeast,1953,44.09348,125.53821
7,FALSE,Northeast,1954,31.45092,121.86207
7,FALSE,Northeast,1955,44.04211,125.77768
7,FALSE,Northeast,1956,43.90701,125.70374
7,FALSE,Northeast,1957,44.07127,125.37722
7,FALSE,Northeast,1958,39.91820,116.63445
7,FALSE,Northeast,1959,40.19408,116.68222
7,FALSE,Northeast,1960,40.24815,116.73365
7,FALSE,Northeast,1961,40.00839,116.70725
7,FALSE,Northeast,1962,39.93711,116.55510
7,FALSE,Northeast,1963,40.08045,116.53941
7,FALSE,Northeast,1964,40.19248,116.82937
7,FALSE,Northeast,1965,40.28326,116.79300
7,FALSE,Northeast,1966,23.26756,113.66214
8,FALSE,Northeast,1949,44.07239,125.54892
8,FALSE,Northeast,1950,43.83964,125.66315
8,FALSE,Northeast,1951,44.03366,125.36378
8,FALSE,Northeast,1952,44.18953,125.65524
8,FALSE,Northeast,1953,44.02927,125.35084
8,FALSE,Northeast,1954,44.18421,125.68763
8,FALSE,Northeast,1955,44.13546,125.54004
8,FALSE,Northeast,1956,44.02015,125.42714
8,FALSE,Northeast,1957,43.98612,125.41297
8,FALSE,Northeast,1958,44.01938,125.51794
8,FALSE,Northeast,1959,40.22608,116.73943
8,FALSE,Northeast,1960,39.91480,116.79720
8,FALSE,Northeast,1961,40.33248,116.82188
8,FALSE,Northeast,1962,40.32457,116.69846
8,FALSE,Northeast,1963,39.93335,116.51606
8,FALSE,Northeast,1964,39.96858,116.86352
8,FALSE,Northeast,1965,40.23621,116.64734
8,FALSE,Northeast,1966,40.17200,116.55514
9,FALSE,Northeast,1949,43.88976,125.74097
9,FALSE,Northeast,1950,44.16831,125.33225
9,FALSE,Northeast,1951,44.21894,125.52684
9,FALSE,Northeast,1952,43.84001,125.81144
9,FALSE,Northeast,1953,44.03170,125.48685
9,FALSE,Northeast,1954,40.13844,116.80086
9,FALSE,Northeast,1955,39.91575,116.89278
9,FALSE,Northeast,1956,39.94713,116.42158
9,FALSE,Northeast,1957,40.01362,116.77504
9,FALSE,Northeast,1958,39.94976,116.74135
9,FALSE,Northeast,1959,40.38266,116.56011
9,FALSE,Northeast,1960,40.25152,116.87023
9,FALSE,Northeast,1961,40.39800,116.63846
9,FALSE,Northeast,1962,40.28512,116.42790
9,FALSE,Northeast,1963,40.02715,116.45043
9,FALSE,Northeast,1964,39.97250,116.74589
9,FALSE,Northeast,1965,40.28911,116.49258
9,FALSE,Northeast,1966,40.32465,116.89941
10,FALSE,Northeast,1949,44.21741,125.49024
10,FALSE,Northeast,1950,43.97084,125.65680
10,FALSE,Northeast,1951,44.29298,125.59042
10,FALSE,Northeast,1952,44.10082,125.69714
10,FALSE,Northeast,1953,44.21922,125.54153
10,FALSE,Northeast,1954,44.21823,125.37898
10,FALSE,Northeast,1955,43.89735,125.39597
10,FALSE,Northeast,1956,43.84647,125.48337
10,FALSE,Northeast,1957,43.91264,125.74201
10,FALSE,Northeast,1958,44.28917,125.64481
10,FALSE,Northeast,1959,43.87472,125.39935
10,FALSE,Northeast,1960,39.92552,116.76589
10,FALSE,Northeast,1961,40.24651,116.44406
10,FALSE,Northeast,1962,40.11461,116.79259
10,FALSE,Northeast,1963,40.22877,116.62557
11,FALSE,Northeast,1949,43.85435,125.75732
11,FALSE,Northeast,1950,44.13301,125.37971
11,FALSE,Northeast,1951,43.98083,125.43550
11,FALSE,Northeast,1952,43.94905,125.52634
11,FALSE,Northeast,1953,43.92926,125.43652
11,FALSE,Northeast,1954,43.93107,125.40980
11,FALSE,Northeast,1955,44.20356,125.53956
11,FALSE,Northeast,1956,44.28518,125.67600
11,FALSE,Northeast,1957,44.01367,125.57121
11,FALSE,Northeast,1958,44.23619,125.56129
12,FALSE,Northeast,1949,43.97631,125.64564
12,FALSE,Northeast,1950,43.82063,125.53768
12,FALSE,Northeast,1951,44.22012,125.36562
12,FALSE,Northeast,1952,44.08123,125.63148
12,FALSE,Northeast,1953,44.27836,125.54550
12,FALSE,Northeast,1954,44.01308,125.64111
12,FALSE,Northeast,1955,43.99614,125.41266
12,FALSE,Northeast,1956,43.83834,125.56984
12,FALSE,Northeast,1957,43.91437,125.65413
12,FALSE,Northeast,1958,44.05421,125.44541
12,FALSE,Northeast,1959,44.21791,125.60187
12,FALSE,Northeast,1960,44.20736,125.82005
12,FALSE,Northeast,1961,43.85161,125.79170
12,FALSE,Northeast,1962,43.99647,125.63157
13,FALSE,Northeast,1949,44.31458,125.58853
13,FALSE,Northeast,1950,44.09473,125.75889
13,FALSE,Northeast,1951,43.94052,125.54362
13,FALSE,Northeast,1952,44.01363,125.52423
13,FALSE,Northeast,1953,44.15978,125.63865
13,FALSE,Northeast,1954,43.90073,125.57779
13,FALSE,Northeast,1955,43.81752,125.57524
13,FALSE,Northeast,1956,39.96346,116.63457
13,FALSE,Northeast,1957,40.17980,116.87293
13,FALSE,Northeast,1958,39.94564,116.66163
13,FALSE,Northeast,1959,40.00187,116.48735
13,FALSE,Northeast,1960,30.61698,114.75259
14,FALSE,Northeast,1949,44.04728,125.38759
14,FALSE,Northeast,1950,44.18516,125.47368
14,FALSE,Northeast,1951,44.11827,125.75256
14,FALSE,Northeast,1952,44.29895,125.63561
14,FALSE,Northeast,1953,43.92404,125.70133
14,FALSE,Northeast,1954,43.95980,125.42740
14,FALSE,Northeast,1955,44.27103,125.74442
14,FALSE,Northeast,1956,44.12050,125.75675
14,FALSE,Northeast,1957,43.90237,125.40983
14,FALSE,Northeast,1958,44.20878,125.65768
14,FALSE,Northeast,1959,44.28173,125.80324
14,FALSE,Northeast,1960,44.28299,125.59857
14,FALSE,Northeast,1961,44.09302,125.42037
14,FALSE,Northeast,1962,43.87803,125.59524
14,FALSE,Northeast,1963,44.30120,125.77350
14,FALSE,Northeast,1964,43.99389,125.62140
14,FALSE,Northeast,1965,43.99414,125.57101
15,FALSE,Northeast,1949,43.93779,125.68012
15,FALSE,Northeast,1950,43.99239,125.38006
15,FALSE,Northeast,1951,44.12954,125.53738
15,FALSE,Northeast,1952,43.86977,125.41061
15,FALSE,Northeast,1953,44.01959,125.52154
15,FALSE,Northeast,1954,44.07546,125.78174
15,FALSE,Northeast,1955,43.94905,125.46094
15,FALSE,Northeast,1956,44.28617,125.37018
16,FALSE,Northeast,1949,44.10216,125.76607
16,FALSE,Northeast,1950,43.94554,125.59533
16,FALSE,Northeast,1951,44.16277,125.36232
16,FALSE,Northeast,1952,44.16711,125.76507
16,FALSE,Northeast,1953,43.88870,125.64475
16,FALSE,Northeast,1954,44.28725,125.39212
16,FALSE,Northeast,1955,44.06035,125.35724
16,FALSE,Northeast,1956,43.85468,125.69249
16,FALSE,Northeast,1957,44.14327,125.79490
16,FALSE,Northeast,1958,44.23456,125.79371
16,FALSE,Northeast,1959,44.02849,125.49103
16,FALSE,Northeast,1960,44.28670,125.51376
16,FALSE,Northeast,1961,43.87865,125.57738
16,FALSE,Northeast,1962,44.24991,125.41930
16,FALSE,Northeast,1963,43.91344,125.80039
16,FALSE,Northeast,1964,44.02732,125.73574
16,FALSE,Northeast,1965,43.91350,125.73483
17,FALSE,Northeast,1949,44.02150,125.56117
17,FALSE,Northeast,1950,44.30834,125.56094
17,FALSE,Northeast,1951,44.01190,125.73093
17,FALSE,Northeast,1952,43.94114,125.36186
17,FALSE,Northeast,1953,44.30249,125.59052
17,FALSE,Northeast,1954,43.97046,125.75375
17,FALSE,Northeast,1955,43.99268,125.36069
17,FALSE,Northeast,1956,43.87779,125.78260
17,FALSE,Northeast,1957,44.24085,125.72041
17,FALSE,Northeast,1958,44.19841,125.40925
17,FALSE,Northeast,1959,44.29642,125.69102
17,FALSE,Northeast,1960,43.88258,125.55654
17,FALSE,Northeast,1961,43.87394,125.37795
17,FALSE,Northeast,1962,44.12452,125.61139
17,FALSE,Northeast,1963,44.13050,125.61529
17,FALSE,Northeast,1964,44.06716,125.45824
17,FALSE,Northeast,1965,44.08643,125.56256
18,FALSE,Northeast,1949,44.00224,125.57054
18,FALSE,Northeast,1950,44.29862,125.82356
18,FALSE,Northeast,1951,44.03730,125.40167
18,FALSE,Northeast,1952,43.95539,125.69230
18,FALSE,Northeast,1953,44.19384,125.79823
18,FALSE,Northeast,1954,44.31260,125.68267
18,FALSE,Northeast,1955,44.03416,125.40485
18,FALSE,Northeast,1956,44.03161,125.56522
18,FALSE,Northeast,1957,44.18840,125.54188
18,FALSE,Northeast,1958,44.01153,125.71685
18,FALSE,Northeast,1959,44.06776,125.81552
18,FALSE,Northeast,1960,44.23063,125.68772
18,FALSE,Northeast,1961,44.10516,125.76279
18,FALSE,Northeast,1962,43.92452,125.50300
18,FALSE,Northeast,1963,44.06027,125.64351
18,FALSE,Northeast,1964,44.13264,125.34678
19,FALSE,Northeast,1949,44.26239,125.56559
19,FALSE,Northeast,1950,44.23860,125.42042
19,FALSE,Northeast,1951,44.14165,125.47057
19,FALSE,Northeast,1952,44.11485,125.42813
19,FALSE,Northeast,1953,44.01670,125.61235
19,FALSE,Northeast,1954,43.85780,125.81912
19,FALSE,Northeast,1955,43.86527,125.53329
19,FALSE,Northeast,1956,43.86523,125.60718
19,FALSE,Northeast,1957,44.20309,125.67952
19,FALSE,Northeast,1958,44.16507,125.79642
19,FALSE,Northeast,1959,44.23603,125.69982
19,FALSE,Northeast,1960,43.95154,125.66481
19,FALSE,Northeast,1961,44.13058,125.64091
19,FALSE,Northeast,1962,44.22303,125.39610
19,FALSE,Northeast,1963,44.06860,125.68624
19,FALSE,Northeast,1964,44.24429,125.80486
19,FALSE,Northeast,1965,44.21366,125.78497
20,FALSE,Northeast,1949,44.27517,125.66973
20,FALSE,Northeast,1950,43.81834,125.48304
20,FALSE,Northeast,1951,44.11763,125.47531
20,FALSE,Northeast,1952,43.94462,125.49952
20,FALSE,Northeast,1953,44.03360,125.66449
20,FALSE,Northeast,1954,40.24075,116.67140
20,FALSE,Northeast,1955,40.06512,116.90393
20,FALSE,Northeast,1956,40.12497,116.56593
20,FALSE,Northeast,1957,39.95309,116.61080
20,FALSE,Northeast,1958,44.15443,125.76328
21,FALSE,Northeast,1949,44.28678,125.51371
22,FALSE,Northeast,1949,44.19368,125.75936
22,FALSE,Northeast,1950,44.11010,125.53756
22,FALSE,Northeast,1951,44.17757,125.67093
22,FALSE,Northeast,1952,43.89857,125.35486
22,FALSE,Northeast,1953,44.08448,125.42313
22,FALSE,Northeast,1954,43.90055,125.51441
22,FALSE,Northeast,1955,43.99345,125.34332
22,FALSE,Northeast,1956,44.10093,125.62226
22,FALSE,Northeast,1957,44.23040,125.61727
22,FALSE,Northeast,1958,43.95548,125.65221
22,FALSE,Northeast,1959,43.99941,125.59846
22,FALSE,Northeast,1960,43.94244,125.81846
23,FALSE,Northeast,1949,44.13242,125.43266
23,FALSE,Northeast,1950,43.97305,125.48439
23,FALSE,Northeast,1951,43.87986,125.61227
23,FALSE,Northeast,1952,44.00001,125.55422
23,FALSE,Northeast,1953,44.09539,125.49393
23,FALSE,Northeast,1954,43.85090,125.78380
23,FALSE,Northeast,1955,44.23823,125.49645
23,FALSE,Northeast,1956,43.89203,125.45023
23,FALSE,Northeast,1957,43.82844,125.64617
23,FALSE,Northeast,1958,44.09776,125.34100
23,FALSE,Northeast,1959,43.84217,125.35221
23,FALSE,Northeast,1960,43.95988,125.55816
23,FALSE,Northeast,1961,44.02691,125.77461
23,FALSE,Northeast,1962,43.92223,125.68481
23,FALSE,Northeast,1963,44.24972,125.39558
23,FALSE,Northeast,1964,44.16692,125.42798
24,FALSE,Northeast,1949,44.26581,125.41566
24,FALSE,Northeast,1950,44.11023,125.43434
24,FALSE,Northeast,1951,44.20885,125.37493
24,FALSE,Northeast,1952,43.88846,125.57350
24,FALSE,Northeast,1953,44.15997,125.44245
24,FALSE,Northeast,1954,43.92734,125.59729
24,FALSE,Northeast,1955,43.84813,125.62654
24,FALSE,Northeast,1956,43.89180,125.71306
24,FALSE,Northeast,1957,43.87079,125.73300
24,FALSE,Northeast,1958,43.90748,125.75359
24,FALSE,Northeast,1959,44.30101,125.73876
24,FALSE,Northeast,1960,43.93006,125.78742
24,FALSE,Northeast,1961,44.16490,125.35438
24,FALSE,Northeast,1962,44.01404,125.68916
24,FALSE,Northeast,1963,44.03126,125.42060
24,FALSE,Northeast,1964,43.99860,125.38165
24,FALSE,Northeast,1965,43.85462,125.42090
25,FALSE,Northeast,1949,44.28510,125.66902
25,FALSE,Northeast,1950,44.25220,125.79542
25,FALSE,Northeast,1951,43.92794,125.80311
25,FALSE,Northeast,1952,44.07537,125.40961
25,FALSE,Northeast,1953,44.19872,125.66432
25,FALSE,Northeast,1954,43.95737,125.46530
25,FALSE,Northeast,1955,40.20013,116.77620
25,FALSE,Northeast,1956,40.06830,116.42519
25,FALSE,Northeast,1957,40.20817,116.55654
25,FALSE,Northeast,1958,40.29322,116.90083
25,FALSE,Northeast,1959,40.38323,116.75308
26,FALSE,Northeast,1949,44.05586,125.36064
26,FALSE,Northeast,1950,44.31571,125.79661
26,FALSE,Northeast,1951,43.92416,125.66519
26,FALSE,Northeast,1952,43.96761,125.64042
26,FALSE,Northeast,1953,43.89247,125.37195
26,FALSE,Northeast,1954,44.14873,125.46835
26,FALSE,Northeast,1955,44.13475,125.45314
26,FALSE,Northeast,1956,44.04289,125.52109
26,FALSE,Northeast,1957,39.94676,116.60071
26,FALSE,Northeast,1958,40.27556,116.72139
26,FALSE,Northeast,1959,40.18771,116.44147
26,FALSE,Northeast,1960,40.20277,116.83136
26,FALSE,Northeast,1961,40.35303,116.48294
26,FALSE,Northeast,1962,40.18016,116.44319
26,FALSE,Northeast,1963,40.13817,116.85165
26,FALSE,Northeast,1964,40.30705,116.66614
26,FALSE,Northeast,1965,40.30800,116.67479
27,FALSE,Northeast,1949,44.26475,125.64815
27,FALSE,Northeast,1950,44.25438,125.73394
27,FALSE,Northeast,1951,44.14973,125.33904
27,FALSE,Northeast,1952,44.00801,125.57985
27,FALSE,Northeast,1953,43.87400,125.68655
27,FALSE,Northeast,1954,43.82003,125.60700
28,FALSE,Northeast,1949,44.00137,125.77900
28,FALSE,Northeast,1950,43.94583,125.43742
28,FALSE,Northeast,1951,31.40363,121.65405
29,FALSE,Northeast,1949,44.24751,125.71492
29,FALSE,Northeast,1950,44.23632,125.55641
29,FALSE,Northeast,1951,44.29487,125.62015
29,FALSE,Northeast,1952,44.18855,125.56383
29,FALSE,Northeast,1953,43.87959,125.54550
29,FALSE,Northeast,1954,44.20358,125.71411
29,FALSE,Northeast,1955,43.93814,125.43399
29,FALSE,Northeast,1956,44.12454,125.32464
29,FALSE,Northeast,1957,44.01217,125.53241
29,FALSE,Northeast,1958,44.15517,125.35684
29,FALSE,Northeast,1959,44.14904,125.82166
29,FALSE,Northeast,1960,44.15995,125.46345
29,FALSE,Northeast,1961,44.06001,125.66463
29,FALSE,Northeast,1962,43.93508,125.75396
29,FALSE,Northeast,1963,43.90818,125.75573
29,FALSE,Northeast,1964,44.30966,125.57703
29,FALSE,Northeast,1965,40.38295,116.84895
30,FALSE,Northeast,1949,44.13944,125.74869
30,FALSE,Northeast,1950,43.84817,125.64556
30,FALSE,Northeast,1951,43.85010,125.79960
30,FALSE,Northeast,1952,44.29777,125.40952
30,FALSE,Northeast,1953,44.17183,125.47559
30,FALSE,Northeast,1954,44.03152,125.79145
30,FALSE,Northeast,1955,44.08246,125.40193
30,FALSE,Northeast,1956,43.89549,125.58010
30,FALSE,Northeast,1957,44.24234,125.51351
30,FALSE,Northeast,1958,43.89156,125.54413
31,FALSE,Northeast,1949,43.86120,125.56101
31,FALSE,Northeast,1950,43.96978,125.77663
31,FALSE,Northeast,1951,43.98440,125.72570
31,FALSE,Northeast,1952,44.29157,125.45278
31,FALSE,Northeast,1953,44.12391,125.61495
31,FALSE,Northeast,1954,44.16092,125.42875
31,FALSE,Northeast,1955,43.98818,125.66427
31,FALSE,Northeast,1956,44.28229,125.80987
31,FALSE,Northeast,1957,44.28410,125.74239
31,FALSE,Northeast,1958,44.10573,125.58138
32,FALSE,Northeast,1949,44.17426,125.54078
33,FALSE,Northeast,1949,44.26261,125.62588
33,FALSE,Northeast,1950,43.97308,125.63105
33,FALSE,Northeast,1951,43.97851,125.44844
33,FALSE,Northeast,1952,44.05660,125.38997
33,FALSE,Northeast,1953,43.87383,125.69226
33,FALSE,Northeast,1954,44.24237,125.32466
33,FALSE,Northeast,1955,44.22728,125.55579
33,FALSE,Northeast,1956,44.06841,125.67864
33,FALSE,Northeast,1957,44.08236,125.51570
33,FALSE,Northeast,1958,43.96285,125.56297
33,FALSE,Northeast,1959,44.02302,125.81892
33,FALSE,Northeast,1960,44.24997,125.73653
33,FALSE,Northeast,1961,44.03101,125.53201
33,FALSE,Northeast,1962,44.28211,125.55402
33,FALSE,Northeast,1963,44.06429,125.52626
33,FALSE,Northeast,1964,44.22210,125.51124
33,FALSE,Northeast,1965,43.86397,125.63278
34,FALSE,Northeast,1949,44.12625,125.74342
34,FALSE,Northeast,1950,44.00504,125.32377
34,FALSE,Northeast,1951,43.99405,125.77409
34,FALSE,Northeast,1952,43.85552,125.66297
34,FALSE,Northeast,1953,43.85743,125.76981
34,FALSE,Northeast,1954,43.89798,125.42137
34,FALSE,Northeast,1955,44.27987,125.52888
34,FALSE,Northeast,1956,44.29753,125.67271
34,FALSE,Northeast,1957,43.82360,125.42118
34,FALSE,Northeast,1958,44.17129,125.36714
34,FALSE,Northeast,1959,44.12178,125.50056
34,FALSE,Northeast,1960,44.22587,125.33152
34,FALSE,Northeast,1961,44.16163,125.53131
34,FALSE,Northeast,1962,44.28103,125.35980
34,FALSE,Northeast,1963,44.24467,125.70567
35,FALSE,Northeast,1949,44.19088,125.53806
36,FALSE,Northeast,1949,43.84027,125.38097
36,FALSE,Northeast,1950,44.30701,125.69534
37,FALSE,Northeast,1949,44.19031,125.73155
37,FALSE,Northeast,1950,43.90174,125.38367
37,FALSE,Northeast,1951,44.05412,125.79321
37,FALSE,Northeast,1952,43.88462,125.56831
37,FALSE,Northeast,1953,43.90528,125.47633
37,FALSE,Northeast,1954,44.20008,125.75297
37,FALSE,Northeast,1955,44.20518,125.73718
37,FALSE,Northeast,1956,43.99020,125.57367
37,FALSE,Northeast,1957,44.08130,125.72656
37,FALSE,Northeast,1958,43.94281,125.46959
37,FALSE,Northeast,1959,43.83299,125.38005
37,FALSE,Northeast,1960,44.22249,125.37979
37,FALSE,Northeast,1961,44.17190,125.57442
37,FALSE,Northeast,1962,43.99915,125.52033
37,FALSE,Northeast,1963,43.98002,125.65138
37,FALSE,Northeast,1964,43.84789,125.66827
37,FALSE,Northeast,1965,44.13426,125.80160
38,FALSE,Northeast,1949,44.19211,125.51588
38,FALSE,Northeast,1950,44.10334,125.50940
38,FALSE,Northeast,1951,44.00188,125.56144
38,FALSE,Northeast,1952,31.48431,121.63181
38,FALSE,Northeast,1953,31.55377,121.82154
38,FALSE,Northeast,1954,31.68353,121.87384
38,FALSE,Northeast,1955,31.47875,121.53313
38,FALSE,Northeast,1956,31.47768,121.82816
38,FALSE,Northeast,1957,31.48810,121.86534
38,FALSE,Northeast,1958,40.07945,116.69771
38,FALSE,Northeast,1959,39.93963,116.80674
38,FALSE,Northeast,1960,40.23007,116.82287
38,FALSE,Northeast,1961,39.93619,116.84215
38,FALSE,Northeast,1962,40.28834,116.89199
38,FALSE,Northeast,1963,39.97940,116.48540
38,FALSE,Northeast,1964,39.99502,116.90171
38,FALSE,Northeast,1965,40.04311,116.86767
38,FALSE,Northeast,1966,40.04173,116.79595
39,FALSE,Northeast,1949,44.17611,125.55478
39,FALSE,Northeast,1950,44.00775,125.36859
39,FALSE,Northeast,1951,44.01640,125.53874
39,FALSE,Northeast,1952,44.12521,125.50148
39,FALSE,Northeast,1953,43.90951,125.68448
39,FALSE,Northeast,1954,44.26077,125.49528
39,FALSE,Northeast,1955,43.82295,125.73637
39,FALSE,Northeast,1956,43.93310,125.57835
39,FALSE,Northeast,1957,43.88898,125.64661
39,FALSE,Northeast,1958,43.83329,125.65699
39,FALSE,Northeast,1959,44.12779,125.60334
39,FALSE,Northeast,1960,44.29313,125.55602
39,FALSE,Northeast,1961,44.29391,125.67120
39,FALSE,Northeast,1962,44.04472,125.35431
39,FALSE,Northeast,1963,44.02607,125.42824
39,FALSE,Northeast,1964,44.11010,125.46087
40,FALSE,Northeast,1949,44.27004,125.63573
41,FALSE,Northeast,1949,43.95662,125.55048
41,FALSE,Northeast,1950,43.87418,125.39602
41,FALSE,Northeast,1951,44.24197,125.46656
41,FALSE,Northeast,1952,43.82851,125.43753
41,FALSE,Northeast,1953,44.05138,125.70339
41,FALSE,Northeast,1954,43.82908,125.61593
41,FALSE,Northeast,1955,43.99874,125.59958
41,FALSE,Northeast,1956,44.20189,125.43558
41,FALSE,Northeast,1957,43.92306,125.41083
41,FALSE,Northeast,1958,44.21300,125.37635
41,FALSE,Northeast,1959,44.16252,125.48073
41,FALSE,Northeast,1960,43.92493,125.55782
41,FALSE,Northeast,1961,44.02928,125.79564
41,FALSE,Northeast,1962,44.03335,125.78455
41,FALSE,Northeast,1963,44.13979,125.79203
41,FALSE,Northeast,1964,44.03247,125.79435
42,FALSE,Northeast,1949,44.17812,125.38286
42,FALSE,Northeast,1950,44.11304,125.57483
43,FALSE,Northeast,1949,43.98244,125.78335
43,FALSE,Northeast,1950,43.89219,125.42240
43,FALSE,Northeast,1951,44.04859,125.34583
43,FALSE,Northeast,1952,43.91130,125.49301
43,FALSE,Northeast,1953,44.13881,125.75845
43,FALSE,Northeast,1954,44.31470,125.43372
43,FALSE,Northeast,1955,44.16874,125.62316
43,FALSE,Northeast,1956,44.23994,125.79063
43,FALSE,Northeast,1957,43.92103,125.60461
43,FALSE,Northeast,1958,44.20858,125.76005
43,FALSE,Northeast,1959,43.90018,125.53352
43,FALSE,Northeast,1960,44.20532,125.48693
43,FALSE,Northeast,1961,44.30008,125.55559
43,FALSE,Northeast,1962,44.17301,125.51755
43,FALSE,Northeast,1963,44.10268,125.64024
43,FALSE,Northeast,1964,43.83101,125.68196
43,FALSE,Northeast,1965,44.26479,125.50209
44,FALSE,Northeast,1949,44.04544,125.61555
44,FALSE,Northeast,1950,44.27794,125.74261
44,FALSE,Northeast,1951,43.94112,125.32894
44,FALSE,Northeast,1952,44.10622,125.78939
44,FALSE,Northeast,1953,44.04697,125.70078
44,FALSE,Northeast,1954,44.11614,125.49594
44,FALSE,Northeast,1955,44.00963,125.49899
44,FALSE,Northeast,1956,40.20186,116.65033
44,FALSE,Northeast,1957,40.38120,116.61612
44,FALSE,Northeast,1958,40.08240,116.87097
45,FALSE,Northeast,1949,44.30555,125.79670
45,FALSE,Northeast,1950,44.29356,125.37645
45,FALSE,Northeast,1951,44.06173,125.50835
45,FALSE,Northeast,1952,44.09959,125.61819
45,FALSE,Northeast,1953,44.28907,125.70935
45,FALSE,Northeast,1954,43.84792,125.80157
45,FALSE,Northeast,1955,43.83806,125.69013
45,FALSE,Northeast,1956,43.97841,125.37361
45,FALSE,Northeast,1957,39.92709,116.88221
45,FALSE,Northeast,1958,40.36132,116.68815
45,FALSE,Northeast,1959,40.36370,116.87794
