film,frame,pos,num_people,num_heads,geo_category,production,year,type,n_heads
A Dream of Cossack,573,0.4511811023622047,12,17,Non-Chinese,Non-Chinese,1950,Feature,0.20987654320987653
A Dream of Cossack,604,0.4755905511811024,15,21,Non-Chinese,Non-Chinese,1950,Feature,0.25925925925925924
A Dream of Cossack,605,0.4763779527559055,16,22,Non-Chinese,Non-Chinese,1950,Feature,0.2716049382716049
A Dream of Cossack,606,0.47716535433070867,17,19,Non-Chinese,Non-Chinese,1950,Feature,0.2345679012345679
A Dream of Cossack,607,0.4779527559055118,15,14,Non-Chinese,Non-Chinese,1950,Feature,0.1728395061728395
A Dream of Cossack,608,0.47874015748031495,13,14,Non-Chinese,Non-Chinese,1950,Feature,0.1728395061728395
A Dream of Cossack,609,0.4795275590551181,13,17,Non-Chinese,Non-Chinese,1950,Feature,0.20987654320987653
A Dream of Cossack,610,0.48031496062992124,17,51,Non-Chinese,Non-Chinese,1950,Feature,0.6296296296296297
A Dream of Cossack,611,0.4811023622047244,11,38,Non-Chinese,Non-Chinese,1950,Feature,0.4691358024691358
A Dream of Cossack,612,0.4818897637795276,12,58,Non-Chinese,Non-Chinese,1950,Feature,0.7160493827160493
A Dream of Cossack,613,0.4826771653543307,11,59,Non-Chinese,Non-Chinese,1950,Feature,0.7283950617283951
A Dream of Cossack,614,0.48346456692913387,11,37,Non-Chinese,Non-Chinese,1950,Feature,0.4567901234567901
A Dream of Cossack,616,0.48503937007874015,15,49,Non-Chinese,Non-Chinese,1950,Feature,0.6049382716049383
A Dream of Cossack,618,0.48661417322834644,20,31,Non-Chinese,Non-Chinese,1950,Feature,0.38271604938271603
A Dream of Cossack,620,0.4881889763779528,12,26,Non-Chinese,Non-Chinese,1950,Feature,0.32098765432098764
A Dream of Cossack,621,0.4889763779527559,13,48,Non-Chinese,Non-Chinese,1950,Feature,0.5925925925925926
A Dream of Cossack,630,0.49606299212598426,13,13,Non-Chinese,Non-Chinese,1950,Feature,0.16049382716049382
A Dream of Cossack,687,0.5409448818897638,14,29,Non-Chinese,Non-Chinese,1950,Feature,0.35802469135802467
A Dream of Cossack,689,0.5425196850393701,14,18,Non-Chinese,Non-Chinese,1950,Feature,0.2222222222222222
A Dream of Cossack,690,0.5433070866141733,11,11,Non-Chinese,Non-Chinese,1950,Feature,0.13580246913580246
A Dream of Cossack,692,0.5448818897637795,12,11,Non-Chinese,Non-Chinese,1950,Feature,0.13580246913580246
A Dream of Cossack,693,0.5456692913385827,14,9,Non-Chinese,Non-Chinese,1950,Feature,0.1111111111111111
A Dream of Cossack,695,0.547244094488189,12,17,Non-Chinese,Non-Chinese,1950,Feature,0.20987654320987653
A Dream of Cossack,696,0.5480314960629922,14,14,Non-Chinese,Non-Chinese,1950,Feature,0.1728395061728395
A Dream of Cossack,697,0.5488188976377952,14,12,Non-Chinese,Non-Chinese,1950,Feature,0.14814814814814814
A Dream of Cossack,699,0.5503937007874016,11,9,Non-Chinese,Non-Chinese,1950,Feature,0.1111111111111111
A Dream of Cossack,700,0.5511811023622047,12,15,Non-Chinese,Non-Chinese,1950,Feature,0.18518518518518517
A Dream of Cossack,701,0.5519685039370079,11,16,Non-Chinese,Non-Chinese,1950,Feature,0.19753086419753085
A Dream of Cossack,702,0.552755905511811,11,13,Non-Chinese,Non-Chinese,1950,Feature,0.16049382716049382
A Dream of Cossack,880,0.6929133858267716,11,14,Non-Chinese,Non-Chinese,1950,Feature,0.1728395061728395
A Dream of Cossack,881,0.6937007874015748,12,18,Non-Chinese,Non-Chinese,1950,Feature,0.2222222222222222
A Dream of Cossack,882,0.694488188976378,11,15,Non-Chinese,Non-Chinese,1950,Feature,0.18518518518518517
A Dream of Cossack,912,0.7181102362204724,12,12,Non-Chinese,Non-Chinese,1950,Feature,0.14814814814814814
A Dream of Cossack,913,0.7188976377952756,13,13,Non-Chinese,Non-Chinese,1950,Feature,0.16049382716049382
A Dream of Cossack,915,0.7204724409448819,14,12,Non-Chinese,Non-Chinese,1950,Feature,0.14814814814814814
A Dream of Cossack,917,0.7220472440944882,11,9,Non-Chinese,Non-Chinese,1950,Feature,0.1111111111111111
A Dream of Cossack,928,0.7307086614173228,13,12,Non-Chinese,Non-Chinese,1950,Feature,0.14814814814814814
A Dream of Cossack,930,0.7322834645669292,16,13,Non-Chinese,Non-Chinese,1950,Feature,0.16049382716049382
A Dream of Cossack,931,0.7330708661417323,15,13,Non-Chinese,Non-Chinese,1950,Feature,0.16049382716049382
A Dream of Cossack,975,0.7677165354330708,11,39,Non-Chinese,Non-Chinese,1950,Feature,0.48148148148148145
A Dream of Cossack,976,0.768503937007874,12,58,Non-Chinese,Non-Chinese,1950,Feature,0.7160493827160493
A Dream of Cossack,1033,0.8133858267716535,14,21,Non-Chinese,Non-Chinese,1950,Feature,0.25925925925925924
A Dream of Cossack,1034,0.8141732283464567,14,16,Non-Chinese,Non-Chinese,1950,Feature,0.19753086419753085
A Dream of Cossack,1035,0.8149606299212598,12,16,Non-Chinese,Non-Chinese,1950,Feature,0.19753086419753085
A Dream of Cossack,1036,0.815748031496063,12,14,Non-Chinese,Non-Chinese,1950,Feature,0.1728395061728395
A Dream of Cossack,1037,0.8165354330708662,14,14,Non-Chinese,Non-Chinese,1950,Feature,0.1728395061728395
A Dream of Cossack,1038,0.8173228346456692,15,17,Non-Chinese,Non-Chinese,1950,Feature,0.20987654320987653
A Dream of Cossack,1039,0.8181102362204724,15,17,Non-Chinese,Non-Chinese,1950,Feature,0.20987654320987653
A Dream of Cossack,1040,0.8188976377952756,13,14,Non-Chinese,Non-Chinese,1950,Feature,0.1728395061728395
A Dream of Cossack,1041,0.8196850393700787,13,16,Non-Chinese,Non-Chinese,1950,Feature,0.19753086419753085
A Dream of Cossack,1042,0.8204724409448819,11,13,Non-Chinese,Non-Chinese,1950,Feature,0.16049382716049382
A Dream of Cossack,1044,0.8220472440944881,13,15,Non-Chinese,Non-Chinese,1950,Feature,0.18518518518518517
A Dream of Cossack,1047,0.8244094488188977,14,19,Non-Chinese,Non-Chinese,1950,Feature,0.2345679012345679
A Dream of Cossack,1048,0.8251968503937008,17,36,Non-Chinese,Non-Chinese,1950,Feature,0.4444444444444444
A Dream of Cossack,1049,0.8259842519685039,19,35,Non-Chinese,Non-Chinese,1950,Feature,0.43209876543209874
